,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
4010,TU,DO,2,T4,Treatment,1,DO_TU_2,33,0.03030303
4013,TU,TC,2,T4,Treatment,1,TC_TU_2,44,0.022727273
4015,TU,TH,2,T4,Treatment,2,TH_TU_2,46,0.043478261
4019,TU,TX,2,T4,Treatment,1,TU_TX_2,39,0.025641026
4022,TV,DE,2,T4,Treatment,3,DE_TV_2,48,0.0625
4024,TV,DL,2,T4,Treatment,1,DL_TV_2,44,0.022727273
4025,TV,DM,2,T4,Treatment,2,DM_TV_2,44,0.045454545
4026,TV,DO,2,T4,Treatment,1,DO_TV_2,42,0.023809524
4027,TV,DS,2,T4,Treatment,2,DS_TV_2,43,0.046511628
4029,TV,DU,2,T4,Treatment,2,DU_TV_2,44,0.045454545
4031,TV,DZ,2,T4,Treatment,4,DZ_TV_2,44,0.090909091
4032,TV,TA,2,T4,Treatment,1,TA_TV_2,48,0.020833333
4034,TV,TC,2,T4,Treatment,3,TC_TV_2,46,0.065217391
4035,TV,TH,2,T4,Treatment,2,TH_TV_2,46,0.043478261
4037,TV,TL,2,T4,Treatment,1,TL_TV_2,45,0.022222222
4038,TV,TM,2,T4,Treatment,4,TM_TV_2,48,0.083333333
4040,TV,TP,2,T4,Treatment,2,TP_TV_2,47,0.042553191
4041,TV,TS,2,T4,Treatment,2,TS_TV_2,46,0.043478261
4043,TV,TZ,2,T4,Treatment,1,TV_TZ_2,46,0.02173913
4044,TX,DA,2,T4,Treatment,1,DA_TX_2,46,0.02173913
4046,TX,DD,2,T4,Treatment,2,DD_TX_2,37,0.054054054
4047,TX,DE,2,T4,Treatment,1,DE_TX_2,47,0.021276596
4051,TX,DL,2,T4,Treatment,2,DL_TX_2,40,0.05
4053,TX,DM,2,T4,Treatment,2,DM_TX_2,42,0.047619048
4054,TX,DO,2,T4,Treatment,2,DO_TX_2,37,0.054054054
4056,TX,DP,2,T4,Treatment,1,DP_TX_2,38,0.026315789
4060,TX,TA,2,T4,Treatment,1,TA_TX_2,47,0.021276596
4061,TX,TE,2,T4,Treatment,1,TE_TX_2,45,0.022222222
4066,TX,TP,2,T4,Treatment,2,TP_TX_2,44,0.045454545
4067,TX,TS,2,T4,Treatment,1,TS_TX_2,46,0.02173913
4069,TX,TU,2,T4,Treatment,1,TU_TX_2,39,0.025641026
4072,TZ,DE,2,T4,Treatment,1,DE_TZ_2,48,0.020833333
4073,TZ,DH,2,T4,Treatment,1,DH_TZ_2,40,0.025
4076,TZ,DP,2,T4,Treatment,3,DP_TZ_2,40,0.075
4078,TZ,DU,2,T4,Treatment,3,DU_TZ_2,46,0.065217391
4079,TZ,DX,2,T4,Treatment,1,DX_TZ_2,41,0.024390244
4080,TZ,TC,2,T4,Treatment,1,TC_TZ_2,46,0.02173913
4082,TZ,TE,2,T4,Treatment,1,TE_TZ_2,44,0.022727273
4083,TZ,TH,2,T4,Treatment,1,TH_TZ_2,47,0.021276596
4085,TZ,TK,2,T4,Treatment,1,TK_TZ_2,47,0.021276596
4086,TZ,TL,2,T4,Treatment,1,TL_TZ_2,48,0.020833333
4087,TZ,TM,2,T4,Treatment,1,TM_TZ_2,48,0.020833333
4092,TZ,TV,2,T4,Treatment,1,TV_TZ_2,46,0.02173913
