Dtime,logger,temperature,Col,logger.1,d,YMD,Hour,Hour2,Session
2016/02/08 07:54,52_11,34.073,52,11,2016/02/08 07:54,2016/02/08,07:54,7,AM
2016/02/08 07:59,52_11,34.572,52,11,2016/02/08 07:59,2016/02/08,07:59,7,AM
2016/02/08 08:04,52_11,35.321,52,11,2016/02/08 08:04,2016/02/08,08:04,8,AM
2016/02/08 08:09,52_11,35.757,52,11,2016/02/08 08:09,2016/02/08,08:09,8,AM
2016/02/08 08:14,52_11,35.695,52,11,2016/02/08 08:14,2016/02/08,08:14,8,AM
2016/02/08 08:19,52_11,37.004,52,11,2016/02/08 08:19,2016/02/08,08:19,8,AM
2016/02/08 08:24,52_11,36.755,52,11,2016/02/08 08:24,2016/02/08,08:24,8,AM
2016/02/08 08:29,52_11,37.378,52,11,2016/02/08 08:29,2016/02/08,08:29,8,AM
2016/02/08 08:34,52_11,37.752,52,11,2016/02/08 08:34,2016/02/08,08:34,8,AM
2016/02/08 08:39,52_11,38.5,52,11,2016/02/08 08:39,2016/02/08,08:39,8,AM
2016/02/08 08:44,52_11,39.185,52,11,2016/02/08 08:44,2016/02/08,08:44,8,AM
2016/02/08 08:49,52_11,39.621,52,11,2016/02/08 08:49,2016/02/08,08:49,8,AM
2016/02/08 06:54,52_13,23.926,52,13,2016/02/08 06:54,2016/02/08,06:54,6,AM
2016/02/08 06:59,52_13,25.676,52,13,2016/02/08 06:59,2016/02/08,06:59,6,AM
2016/02/08 07:04,52_13,25.051,52,13,2016/02/08 07:04,2016/02/08,07:04,7,AM
2016/02/08 07:09,52_13,23.676,52,13,2016/02/08 07:09,2016/02/08,07:09,7,AM
2016/02/08 07:14,52_13,26.176,52,13,2016/02/08 07:14,2016/02/08,07:14,7,AM
2016/02/08 07:19,52_13,28.612,52,13,2016/02/08 07:19,2016/02/08,07:19,7,AM
2016/02/08 07:24,52_13,30.111,52,13,2016/02/08 07:24,2016/02/08,07:24,7,AM
2016/02/08 07:29,52_13,31.11,52,13,2016/02/08 07:29,2016/02/08,07:29,7,AM
2016/02/08 07:34,52_13,31.547,52,13,2016/02/08 07:34,2016/02/08,07:34,7,AM
2016/02/08 07:39,52_13,31.921,52,13,2016/02/08 07:39,2016/02/08,07:39,7,AM
2016/02/08 07:44,52_13,32.858,52,13,2016/02/08 07:44,2016/02/08,07:44,7,AM
2016/02/08 07:49,52_13,33.544,52,13,2016/02/08 07:49,2016/02/08,07:49,7,AM
2016/02/08 07:54,52_13,33.357,52,13,2016/02/08 07:54,2016/02/08,07:54,7,AM
2016/02/08 07:59,52_13,33.856,52,13,2016/02/08 07:59,2016/02/08,07:59,7,AM
2016/02/08 08:04,52_13,34.417,52,13,2016/02/08 08:04,2016/02/08,08:04,8,AM
2016/02/08 08:09,52_13,34.917,52,13,2016/02/08 08:09,2016/02/08,08:09,8,AM
2016/02/08 08:14,52_13,34.792,52,13,2016/02/08 08:14,2016/02/08,08:14,8,AM
2016/02/08 08:19,52_13,35.665,52,13,2016/02/08 08:19,2016/02/08,08:19,8,AM
2016/02/08 08:24,52_13,35.603,52,13,2016/02/08 08:24,2016/02/08,08:24,8,AM
2016/02/08 08:29,52_13,36.039,52,13,2016/02/08 08:29,2016/02/08,08:29,8,AM
2016/02/08 08:34,52_13,35.228,52,13,2016/02/08 08:34,2016/02/08,08:34,8,AM
2016/02/08 08:39,52_13,35.353,52,13,2016/02/08 08:39,2016/02/08,08:39,8,AM
2016/02/08 08:44,52_13,34.293,52,13,2016/02/08 08:44,2016/02/08,08:44,8,AM
2016/02/08 08:49,52_13,37.411,52,13,2016/02/08 08:49,2016/02/08,08:49,8,AM
2016/02/08 06:54,52_14,18.368,52,14,2016/02/08 06:54,2016/02/08,06:54,6,AM
2016/02/08 06:59,52_14,19.306,52,14,2016/02/08 06:59,2016/02/08,06:59,6,AM
2016/02/08 07:04,52_14,20.245,52,14,2016/02/08 07:04,2016/02/08,07:04,7,AM
2016/02/08 07:09,52_14,20.995,52,14,2016/02/08 07:09,2016/02/08,07:09,7,AM
2016/02/08 07:14,52_14,21.683,52,14,2016/02/08 07:14,2016/02/08,07:14,7,AM
2016/02/08 07:19,52_14,22.558,52,14,2016/02/08 07:19,2016/02/08,07:19,7,AM
2016/02/08 07:24,52_14,23.683,52,14,2016/02/08 07:24,2016/02/08,07:24,7,AM
2016/02/08 07:29,52_14,26.558,52,14,2016/02/08 07:29,2016/02/08,07:29,7,AM
2016/02/08 07:34,52_14,29.308,52,14,2016/02/08 07:34,2016/02/08,07:34,7,AM
2016/02/08 07:39,52_14,30.807,52,14,2016/02/08 07:39,2016/02/08,07:39,7,AM
2016/02/08 07:44,52_14,32.93,52,14,2016/02/08 07:44,2016/02/08,07:44,7,AM
2016/02/08 07:49,52_14,34.304,52,14,2016/02/08 07:49,2016/02/08,07:49,7,AM
2016/02/08 07:54,52_14,34.553,52,14,2016/02/08 07:54,2016/02/08,07:54,7,AM
2016/02/08 07:59,52_14,34.866,52,14,2016/02/08 07:59,2016/02/08,07:59,7,AM
2016/02/08 08:04,52_14,35.802,52,14,2016/02/08 08:04,2016/02/08,08:04,8,AM
2016/02/08 08:09,52_14,36.301,52,14,2016/02/08 08:09,2016/02/08,08:09,8,AM
2016/02/08 08:14,52_14,36.301,52,14,2016/02/08 08:14,2016/02/08,08:14,8,AM
2016/02/08 08:19,52_14,37.487,52,14,2016/02/08 08:19,2016/02/08,08:19,8,AM
2016/02/08 08:24,52_14,37.55,52,14,2016/02/08 08:24,2016/02/08,08:24,8,AM
2016/02/08 08:29,52_14,37.924,52,14,2016/02/08 08:29,2016/02/08,08:29,8,AM
2016/02/08 08:34,52_14,38.673,52,14,2016/02/08 08:34,2016/02/08,08:34,8,AM
2016/02/08 08:39,52_14,39.609,52,14,2016/02/08 08:39,2016/02/08,08:39,8,AM
2016/02/08 08:44,52_14,40.42,52,14,2016/02/08 08:44,2016/02/08,08:44,8,AM
2016/02/08 08:49,52_14,40.857,52,14,2016/02/08 08:49,2016/02/08,08:49,8,AM
2016/02/08 06:54,52_15,18.693,52,15,2016/02/08 06:54,2016/02/08,06:54,6,AM
2016/02/08 06:59,52_15,19.756,52,15,2016/02/08 06:59,2016/02/08,06:59,6,AM
2016/02/08 07:04,52_15,21.132,52,15,2016/02/08 07:04,2016/02/08,07:04,7,AM
2016/02/08 07:09,52_15,24.07,52,15,2016/02/08 07:09,2016/02/08,07:09,7,AM
2016/02/08 07:14,52_15,26.82,52,15,2016/02/08 07:14,2016/02/08,07:14,7,AM
2016/02/08 07:19,52_15,29.069,52,15,2016/02/08 07:19,2016/02/08,07:19,7,AM
2016/02/08 07:24,52_15,30.568,52,15,2016/02/08 07:24,2016/02/08,07:24,7,AM
2016/02/08 07:29,52_15,31.568,52,15,2016/02/08 07:29,2016/02/08,07:29,7,AM
2016/02/08 07:34,52_15,32.13,52,15,2016/02/08 07:34,2016/02/08,07:34,7,AM
2016/02/08 07:39,52_15,32.442,52,15,2016/02/08 07:39,2016/02/08,07:39,7,AM
2016/02/08 07:44,52_15,33.691,52,15,2016/02/08 07:44,2016/02/08,07:44,7,AM
2016/02/08 07:49,52_15,34.252,52,15,2016/02/08 07:49,2016/02/08,07:49,7,AM
2016/02/08 07:54,52_15,34.44,52,15,2016/02/08 07:54,2016/02/08,07:54,7,AM
2016/02/08 07:59,52_15,34.939,52,15,2016/02/08 07:59,2016/02/08,07:59,7,AM
2016/02/08 08:04,52_15,35.688,52,15,2016/02/08 08:04,2016/02/08,08:04,8,AM
2016/02/08 08:09,52_15,36.063,52,15,2016/02/08 08:09,2016/02/08,08:09,8,AM
2016/02/08 08:14,52_15,36.499,52,15,2016/02/08 08:14,2016/02/08,08:14,8,AM
2016/02/08 08:19,52_15,37.748,52,15,2016/02/08 08:19,2016/02/08,08:19,8,AM
2016/02/08 08:24,52_15,37.373,52,15,2016/02/08 08:24,2016/02/08,08:24,8,AM
2016/02/08 08:29,52_15,38.122,52,15,2016/02/08 08:29,2016/02/08,08:29,8,AM
2016/02/08 08:34,52_15,38.746,52,15,2016/02/08 08:34,2016/02/08,08:34,8,AM
2016/02/08 08:39,52_15,39.37,52,15,2016/02/08 08:39,2016/02/08,08:39,8,AM
2016/02/08 08:44,52_15,40.43,52,15,2016/02/08 08:44,2016/02/08,08:44,8,AM
2016/02/08 08:49,52_15,41.054,52,15,2016/02/08 08:49,2016/02/08,08:49,8,AM
2016/02/10 16:49,52_10,40.904,52,10,2016/02/10 16:49,2016/02/10,16:49,16,PM
2016/02/10 16:59,52_10,40.841,52,10,2016/02/10 16:59,2016/02/10,16:59,16,PM
2016/02/10 17:09,52_10,40.904,52,10,2016/02/10 17:09,2016/02/10,17:09,17,PM
2016/02/10 17:19,52_10,42.09,52,10,2016/02/10 17:19,2016/02/10,17:19,17,PM
2016/02/10 17:29,52_10,42.214,52,10,2016/02/10 17:29,2016/02/10,17:29,17,PM
2016/02/10 17:39,52_10,42.09,52,10,2016/02/10 17:39,2016/02/10,17:39,17,PM
2016/02/10 17:49,52_10,42.651,52,10,2016/02/10 17:49,2016/02/10,17:49,17,PM
2016/02/10 17:59,52_10,43.275,52,10,2016/02/10 17:59,2016/02/10,17:59,17,PM
2016/02/10 18:09,52_10,42.527,52,10,2016/02/10 18:09,2016/02/10,18:09,18,PM
2016/02/10 18:19,52_10,42.09,52,10,2016/02/10 18:19,2016/02/10,18:19,18,PM
2016/02/10 18:29,52_10,42.09,52,10,2016/02/10 18:29,2016/02/10,18:29,18,PM
2016/02/10 18:39,52_10,41.778,52,10,2016/02/10 18:39,2016/02/10,18:39,18,PM
2016/02/10 16:49,52_11,49.389,52,11,2016/02/10 16:49,2016/02/10,16:49,16,PM
2016/02/10 16:59,52_11,50.942,52,11,2016/02/10 16:59,2016/02/10,16:59,16,PM
2016/02/10 17:09,52_11,51.812,52,11,2016/02/10 17:09,2016/02/10,17:09,17,PM
2016/02/10 17:19,52_11,51.998,52,11,2016/02/10 17:19,2016/02/10,17:19,17,PM
2016/02/10 17:29,52_11,51.191,52,11,2016/02/10 17:29,2016/02/10,17:29,17,PM
2016/02/10 17:39,52_11,50.321,52,11,2016/02/10 17:39,2016/02/10,17:39,17,PM
2016/02/10 17:49,52_11,49.141,52,11,2016/02/10 17:49,2016/02/10,17:49,17,PM
2016/02/10 17:59,52_11,48.643,52,11,2016/02/10 17:59,2016/02/10,17:59,17,PM
2016/02/10 18:09,52_11,47.4,52,11,2016/02/10 18:09,2016/02/10,18:09,18,PM
2016/02/10 18:19,52_11,46.094,52,11,2016/02/10 18:19,2016/02/10,18:19,18,PM
2016/02/10 18:29,52_11,45.534,52,11,2016/02/10 18:29,2016/02/10,18:29,18,PM
2016/02/10 18:39,52_11,44.477,52,11,2016/02/10 18:39,2016/02/10,18:39,18,PM
2016/02/10 16:49,52_13,NA,52,13,2016/02/10 16:49,2016/02/10,16:49,16,PM
2016/02/10 16:59,52_13,NA,52,13,2016/02/10 16:59,2016/02/10,16:59,16,PM
2016/02/10 17:09,52_13,NA,52,13,2016/02/10 17:09,2016/02/10,17:09,17,PM
2016/02/10 17:19,52_13,NA,52,13,2016/02/10 17:19,2016/02/10,17:19,17,PM
2016/02/10 17:29,52_13,NA,52,13,2016/02/10 17:29,2016/02/10,17:29,17,PM
2016/02/10 17:39,52_13,NA,52,13,2016/02/10 17:39,2016/02/10,17:39,17,PM
2016/02/10 17:49,52_13,NA,52,13,2016/02/10 17:49,2016/02/10,17:49,17,PM
2016/02/10 17:59,52_13,NA,52,13,2016/02/10 17:59,2016/02/10,17:59,17,PM
2016/02/10 18:09,52_13,NA,52,13,2016/02/10 18:09,2016/02/10,18:09,18,PM
2016/02/10 18:19,52_13,NA,52,13,2016/02/10 18:19,2016/02/10,18:19,18,PM
2016/02/10 18:29,52_13,NA,52,13,2016/02/10 18:29,2016/02/10,18:29,18,PM
2016/02/10 18:39,52_13,NA,52,13,2016/02/10 18:39,2016/02/10,18:39,18,PM
2016/02/10 16:49,52_14,52.639,52,14,2016/02/10 16:49,2016/02/10,16:49,16,PM
2016/02/10 16:59,52_14,51.891,52,14,2016/02/10 16:59,2016/02/10,16:59,16,PM
2016/02/10 17:09,52_14,52.327,52,14,2016/02/10 17:09,2016/02/10,17:09,17,PM
2016/02/10 17:19,52_14,52.14,52,14,2016/02/10 17:19,2016/02/10,17:19,17,PM
2016/02/10 17:29,52_14,51.33,52,14,2016/02/10 17:29,2016/02/10,17:29,17,PM
2016/02/10 17:39,52_14,50.209,52,14,2016/02/10 17:39,2016/02/10,17:39,17,PM
2016/02/10 17:49,52_14,49.274,52,14,2016/02/10 17:49,2016/02/10,17:49,17,PM
2016/02/10 17:59,52_14,48.651,52,14,2016/02/10 17:59,2016/02/10,17:59,17,PM
2016/02/10 18:09,52_14,47.342,52,14,2016/02/10 18:09,2016/02/10,18:09,18,PM
2016/02/10 18:19,52_14,45.97,52,14,2016/02/10 18:19,2016/02/10,18:19,18,PM
2016/02/10 18:29,52_14,45.472,52,14,2016/02/10 18:29,2016/02/10,18:29,18,PM
2016/02/10 18:39,52_14,44.536,52,14,2016/02/10 18:39,2016/02/10,18:39,18,PM
2016/02/10 16:49,52_15,55.138,52,15,2016/02/10 16:49,2016/02/10,16:49,16,PM
2016/02/10 16:59,52_15,51.339,52,15,2016/02/10 16:59,2016/02/10,16:59,16,PM
2016/02/10 17:09,52_15,51.276,52,15,2016/02/10 17:09,2016/02/10,17:09,17,PM
2016/02/10 17:19,52_15,52.086,52,15,2016/02/10 17:19,2016/02/10,17:19,17,PM
2016/02/10 17:29,52_15,50.654,52,15,2016/02/10 17:29,2016/02/10,17:29,17,PM
2016/02/10 17:39,52_15,49.594,52,15,2016/02/10 17:39,2016/02/10,17:39,17,PM
2016/02/10 17:49,52_15,48.909,52,15,2016/02/10 17:49,2016/02/10,17:49,17,PM
2016/02/10 17:59,52_15,48.099,52,15,2016/02/10 17:59,2016/02/10,17:59,17,PM
2016/02/10 18:09,52_15,46.915,52,15,2016/02/10 18:09,2016/02/10,18:09,18,PM
2016/02/10 18:19,52_15,45.107,52,15,2016/02/10 18:19,2016/02/10,18:19,18,PM
2016/02/10 18:29,52_15,44.421,52,15,2016/02/10 18:29,2016/02/10,18:29,18,PM
2016/02/10 18:39,52_15,43.549,52,15,2016/02/10 18:39,2016/02/10,18:39,18,PM
2016/02/11 06:49,52_10,22.289,52,10,2016/02/11 06:49,2016/02/11,06:49,6,AM
2016/02/11 06:59,52_10,23.664,52,10,2016/02/11 06:59,2016/02/11,06:59,6,AM
2016/02/11 07:09,52_10,25.977,52,10,2016/02/11 07:09,2016/02/11,07:09,7,AM
2016/02/11 07:19,52_10,27.539,52,10,2016/02/11 07:19,2016/02/11,07:19,7,AM
2016/02/11 07:29,52_10,29.226,52,10,2016/02/11 07:29,2016/02/11,07:29,7,AM
2016/02/11 07:39,52_10,30.038,52,10,2016/02/11 07:39,2016/02/11,07:39,7,AM
2016/02/11 07:49,52_10,28.726,52,10,2016/02/11 07:49,2016/02/11,07:49,7,AM
2016/02/11 07:59,52_10,29.538,52,10,2016/02/11 07:59,2016/02/11,07:59,7,AM
2016/02/11 08:09,52_10,30.725,52,10,2016/02/11 08:09,2016/02/11,08:09,8,AM
2016/02/11 08:19,52_10,31.1,52,10,2016/02/11 08:19,2016/02/11,08:19,8,AM
2016/02/11 08:29,52_10,30.913,52,10,2016/02/11 08:29,2016/02/11,08:29,8,AM
2016/02/11 08:39,52_10,32.162,52,10,2016/02/11 08:39,2016/02/11,08:39,8,AM
2016/02/11 06:49,52_11,21.393,52,11,2016/02/11 06:49,2016/02/11,06:49,6,AM
2016/02/11 06:59,52_11,23.957,52,11,2016/02/11 06:59,2016/02/11,06:59,6,AM
2016/02/11 07:09,52_11,26.145,52,11,2016/02/11 07:09,2016/02/11,07:09,7,AM
2016/02/11 07:19,52_11,25.52,52,11,2016/02/11 07:19,2016/02/11,07:19,7,AM
2016/02/11 07:29,52_11,30.517,52,11,2016/02/11 07:29,2016/02/11,07:29,7,AM
2016/02/11 07:39,52_11,32.576,52,11,2016/02/11 07:39,2016/02/11,07:39,7,AM
2016/02/11 07:49,52_11,33.075,52,11,2016/02/11 07:49,2016/02/11,07:49,7,AM
2016/02/11 07:59,52_11,35.383,52,11,2016/02/11 07:59,2016/02/11,07:59,7,AM
2016/02/11 08:09,52_11,36.942,52,11,2016/02/11 08:09,2016/02/11,08:09,8,AM
2016/02/11 08:19,52_11,36.381,52,11,2016/02/11 08:19,2016/02/11,08:19,8,AM
2016/02/11 08:29,52_11,35.82,52,11,2016/02/11 08:29,2016/02/11,08:29,8,AM
2016/02/11 08:39,52_11,37.44,52,11,2016/02/11 08:39,2016/02/11,08:39,8,AM
2016/02/11 06:49,52_13,NA,52,13,2016/02/11 06:49,2016/02/11,06:49,6,AM
2016/02/11 06:59,52_13,NA,52,13,2016/02/11 06:59,2016/02/11,06:59,6,AM
2016/02/11 07:09,52_13,NA,52,13,2016/02/11 07:09,2016/02/11,07:09,7,AM
2016/02/11 07:19,52_13,NA,52,13,2016/02/11 07:19,2016/02/11,07:19,7,AM
2016/02/11 07:29,52_13,NA,52,13,2016/02/11 07:29,2016/02/11,07:29,7,AM
2016/02/11 07:39,52_13,NA,52,13,2016/02/11 07:39,2016/02/11,07:39,7,AM
2016/02/11 07:49,52_13,NA,52,13,2016/02/11 07:49,2016/02/11,07:49,7,AM
2016/02/11 07:59,52_13,NA,52,13,2016/02/11 07:59,2016/02/11,07:59,7,AM
2016/02/11 08:09,52_13,NA,52,13,2016/02/11 08:09,2016/02/11,08:09,8,AM
2016/02/11 08:19,52_13,NA,52,13,2016/02/11 08:19,2016/02/11,08:19,8,AM
2016/02/11 08:29,52_13,NA,52,13,2016/02/11 08:29,2016/02/11,08:29,8,AM
2016/02/11 08:39,52_13,NA,52,13,2016/02/11 08:39,2016/02/11,08:39,8,AM
2016/02/11 06:49,52_14,19.369,52,14,2016/02/11 06:49,2016/02/11,06:49,6,AM
2016/02/11 06:59,52_14,20.745,52,14,2016/02/11 06:59,2016/02/11,06:59,6,AM
2016/02/11 07:09,52_14,22.121,52,14,2016/02/11 07:09,2016/02/11,07:09,7,AM
2016/02/11 07:19,52_14,25.871,52,14,2016/02/11 07:19,2016/02/11,07:19,7,AM
2016/02/11 07:29,52_14,30.245,52,14,2016/02/11 07:29,2016/02/11,07:29,7,AM
2016/02/11 07:39,52_14,33.492,52,14,2016/02/11 07:39,2016/02/11,07:39,7,AM
2016/02/11 07:49,52_14,34.741,52,14,2016/02/11 07:49,2016/02/11,07:49,7,AM
2016/02/11 07:59,52_14,36.801,52,14,2016/02/11 07:59,2016/02/11,07:59,7,AM
2016/02/11 08:09,52_14,38.111,52,14,2016/02/11 08:09,2016/02/11,08:09,8,AM
2016/02/11 08:19,52_14,37.55,52,14,2016/02/11 08:19,2016/02/11,08:19,8,AM
2016/02/11 08:29,52_14,37.737,52,14,2016/02/11 08:29,2016/02/11,08:29,8,AM
2016/02/11 08:39,52_14,40.732,52,14,2016/02/11 08:39,2016/02/11,08:39,8,AM
2016/02/11 06:49,52_15,19.568,52,15,2016/02/11 06:49,2016/02/11,06:49,6,AM
2016/02/11 06:59,52_15,20.944,52,15,2016/02/11 06:59,2016/02/11,06:59,6,AM
2016/02/11 07:09,52_15,25.32,52,15,2016/02/11 07:09,2016/02/11,07:09,7,AM
2016/02/11 07:19,52_15,30.006,52,15,2016/02/11 07:19,2016/02/11,07:19,7,AM
2016/02/11 07:29,52_15,33.628,52,15,2016/02/11 07:29,2016/02/11,07:29,7,AM
2016/02/11 07:39,52_15,35.938,52,15,2016/02/11 07:39,2016/02/11,07:39,7,AM
2016/02/11 07:49,52_15,36.874,52,15,2016/02/11 07:49,2016/02/11,07:49,7,AM
2016/02/11 07:59,52_15,38.559,52,15,2016/02/11 07:59,2016/02/11,07:59,7,AM
2016/02/11 08:09,52_15,39.931,52,15,2016/02/11 08:09,2016/02/11,08:09,8,AM
2016/02/11 08:19,52_15,39.931,52,15,2016/02/11 08:19,2016/02/11,08:19,8,AM
2016/02/11 08:29,52_15,40.617,52,15,2016/02/11 08:29,2016/02/11,08:29,8,AM
2016/02/11 08:39,52_15,42.676,52,15,2016/02/11 08:39,2016/02/11,08:39,8,AM
2016/02/12 13:39,52_10,38.844,52,10,2016/02/12 13:39,2016/02/12,13:39,13,MID
2016/02/12 13:49,52_10,39.406,52,10,2016/02/12 13:49,2016/02/12,13:49,13,MID
2016/02/12 13:59,52_10,39.468,52,10,2016/02/12 13:59,2016/02/12,13:59,13,MID
2016/02/12 14:09,52_10,38.969,52,10,2016/02/12 14:09,2016/02/12,14:09,14,MID
2016/02/12 14:19,52_10,39.655,52,10,2016/02/12 14:19,2016/02/12,14:19,14,MID
2016/02/12 14:29,52_10,39.843,52,10,2016/02/12 14:29,2016/02/12,14:29,14,MID
2016/02/12 14:39,52_10,40.342,52,10,2016/02/12 14:39,2016/02/12,14:39,14,MID
2016/02/12 14:49,52_10,40.592,52,10,2016/02/12 14:49,2016/02/12,14:49,14,MID
2016/02/12 14:59,52_10,40.529,52,10,2016/02/12 14:59,2016/02/12,14:59,14,MID
2016/02/12 15:09,52_10,40.904,52,10,2016/02/12 15:09,2016/02/12,15:09,15,MID
2016/02/12 15:19,52_10,41.341,52,10,2016/02/12 15:19,2016/02/12,15:19,15,MID
2016/02/12 15:29,52_10,41.778,52,10,2016/02/12 15:29,2016/02/12,15:29,15,MID
2016/02/12 13:39,52_11,38.998,52,11,2016/02/12 13:39,2016/02/12,13:39,13,MID
2016/02/12 13:49,52_11,38.624,52,11,2016/02/12 13:49,2016/02/12,13:49,13,MID
2016/02/12 13:59,52_11,41.552,52,11,2016/02/12 13:59,2016/02/12,13:59,13,MID
2016/02/12 14:09,52_11,41.987,52,11,2016/02/12 14:09,2016/02/12,14:09,14,MID
2016/02/12 14:19,52_11,41.053,52,11,2016/02/12 14:19,2016/02/12,14:19,14,MID
2016/02/12 14:29,52_11,42.859,52,11,2016/02/12 14:29,2016/02/12,14:29,14,MID
2016/02/12 14:39,52_11,45.97,52,11,2016/02/12 14:39,2016/02/12,14:39,14,MID
2016/02/12 14:49,52_11,50.694,52,11,2016/02/12 14:49,2016/02/12,14:49,14,MID
2016/02/12 14:59,52_11,50.073,52,11,2016/02/12 14:59,2016/02/12,14:59,14,MID
2016/02/12 15:09,52_11,50.632,52,11,2016/02/12 15:09,2016/02/12,15:09,15,MID
2016/02/12 15:19,52_11,54.047,52,11,2016/02/12 15:19,2016/02/12,15:19,15,MID
2016/02/12 15:29,52_11,55.785,52,11,2016/02/12 15:29,2016/02/12,15:29,15,MID
2016/02/12 13:39,52_13,NA,52,13,2016/02/12 13:39,2016/02/12,13:39,13,MID
2016/02/12 13:49,52_13,NA,52,13,2016/02/12 13:49,2016/02/12,13:49,13,MID
2016/02/12 13:59,52_13,NA,52,13,2016/02/12 13:59,2016/02/12,13:59,13,MID
2016/02/12 14:09,52_13,NA,52,13,2016/02/12 14:09,2016/02/12,14:09,14,MID
2016/02/12 14:19,52_13,NA,52,13,2016/02/12 14:19,2016/02/12,14:19,14,MID
2016/02/12 14:29,52_13,NA,52,13,2016/02/12 14:29,2016/02/12,14:29,14,MID
2016/02/12 14:39,52_13,NA,52,13,2016/02/12 14:39,2016/02/12,14:39,14,MID
2016/02/12 14:49,52_13,NA,52,13,2016/02/12 14:49,2016/02/12,14:49,14,MID
2016/02/12 14:59,52_13,NA,52,13,2016/02/12 14:59,2016/02/12,14:59,14,MID
2016/02/12 15:09,52_13,NA,52,13,2016/02/12 15:09,2016/02/12,15:09,15,MID
2016/02/12 15:19,52_13,NA,52,13,2016/02/12 15:19,2016/02/12,15:19,15,MID
2016/02/12 15:29,52_13,NA,52,13,2016/02/12 15:29,2016/02/12,15:29,15,MID
2016/02/12 13:39,52_14,41.605,52,14,2016/02/12 13:39,2016/02/12,13:39,13,MID
2016/02/12 13:49,52_14,41.418,52,14,2016/02/12 13:49,2016/02/12,13:49,13,MID
2016/02/12 13:59,52_14,40.295,52,14,2016/02/12 13:59,2016/02/12,13:59,13,MID
2016/02/12 14:09,52_14,39.484,52,14,2016/02/12 14:09,2016/02/12,14:09,14,MID
2016/02/12 14:19,52_14,40.482,52,14,2016/02/12 14:19,2016/02/12,14:19,14,MID
2016/02/12 14:29,52_14,43.102,52,14,2016/02/12 14:29,2016/02/12,14:29,14,MID
2016/02/12 14:39,52_14,44.287,52,14,2016/02/12 14:39,2016/02/12,14:39,14,MID
2016/02/12 14:49,52_14,50.271,52,14,2016/02/12 14:49,2016/02/12,14:49,14,MID
2016/02/12 14:59,52_14,52.826,52,14,2016/02/12 14:59,2016/02/12,14:59,14,MID
2016/02/12 15:09,52_14,54.57,52,14,2016/02/12 15:09,2016/02/12,15:09,15,MID
2016/02/12 15:19,52_14,53.573,52,14,2016/02/12 15:19,2016/02/12,15:19,15,MID
2016/02/12 15:29,52_14,54.321,52,14,2016/02/12 15:29,2016/02/12,15:29,15,MID
2016/02/12 13:39,52_15,40.555,52,15,2016/02/12 13:39,2016/02/12,13:39,13,MID
2016/02/12 13:49,52_15,39.994,52,15,2016/02/12 13:49,2016/02/12,13:49,13,MID
2016/02/12 13:59,52_15,40.181,52,15,2016/02/12 13:59,2016/02/12,13:59,13,MID
2016/02/12 14:09,52_15,42.676,52,15,2016/02/12 14:09,2016/02/12,14:09,14,MID
2016/02/12 14:19,52_15,43.923,52,15,2016/02/12 14:19,2016/02/12,14:19,14,MID
2016/02/12 14:29,52_15,48.722,52,15,2016/02/12 14:29,2016/02/12,14:29,14,MID
2016/02/12 14:39,52_15,52.149,52,15,2016/02/12 14:39,2016/02/12,14:39,14,MID
2016/02/12 14:49,52_15,53.83,52,15,2016/02/12 14:49,2016/02/12,14:49,14,MID
2016/02/12 14:59,52_15,55.2,52,15,2016/02/12 14:59,2016/02/12,14:59,14,MID
2016/02/12 15:09,52_15,56.569,52,15,2016/02/12 15:09,2016/02/12,15:09,15,MID
2016/02/12 15:19,52_15,55.636,52,15,2016/02/12 15:19,2016/02/12,15:19,15,MID
2016/02/12 15:29,52_15,56.196,52,15,2016/02/12 15:29,2016/02/12,15:29,15,MID
2016/02/13 17:09,52_10,38.157,52,10,2016/02/13 17:09,2016/02/13,17:09,17,PM
2016/02/13 17:19,52_10,38.344,52,10,2016/02/13 17:19,2016/02/13,17:19,17,PM
2016/02/13 17:29,52_10,38.22,52,10,2016/02/13 17:29,2016/02/13,17:29,17,PM
2016/02/13 17:39,52_10,39.343,52,10,2016/02/13 17:39,2016/02/13,17:39,17,PM
2016/02/13 17:49,52_10,38.906,52,10,2016/02/13 17:49,2016/02/13,17:49,17,PM
2016/02/13 17:59,52_10,39.718,52,10,2016/02/13 17:59,2016/02/13,17:59,17,PM
2016/02/13 18:09,52_10,38.157,52,10,2016/02/13 18:09,2016/02/13,18:09,18,PM
2016/02/13 18:19,52_10,38.407,52,10,2016/02/13 18:19,2016/02/13,18:19,18,PM
2016/02/13 18:29,52_10,38.594,52,10,2016/02/13 18:29,2016/02/13,18:29,18,PM
2016/02/13 18:39,52_10,37.658,52,10,2016/02/13 18:39,2016/02/13,18:39,18,PM
2016/02/13 18:49,52_10,37.033,52,10,2016/02/13 18:49,2016/02/13,18:49,18,PM
2016/02/13 18:59,52_10,35.972,52,10,2016/02/13 18:59,2016/02/13,18:59,18,PM
2016/02/13 17:09,52_11,47.897,52,11,2016/02/13 17:09,2016/02/13,17:09,17,PM
2016/02/13 17:19,52_11,46.965,52,11,2016/02/13 17:19,2016/02/13,17:19,17,PM
2016/02/13 17:29,52_11,46.716,52,11,2016/02/13 17:29,2016/02/13,17:29,17,PM
