box,IDA[inside_first],sexA,IDB[inside_after_IDA],sexB,number_encounters,time_together[sec],date_obs
10,00074daa3c,XX,000757b515,XY,4,2192,13-Feb
9,00074daa3c,XX,00075b135d,XX,3,982,13-Feb
9,00074daa3c,XX,000757cfa9,XX,2,1057,13-Feb
9,00074daa3c,XX,00074d8ad8,XX,1,790,13-Feb
9,00074daa3c,XX,00074db688,XX,1,239,13-Feb
9,00074daa3c,XX,00074db098,XX,5,27,13-Feb
9,00074daa3c,XX,00075b9048,XY,3,816,13-Feb
9,00074daa3c,XX,00075b7c89,XY,3,1365,13-Feb
9,00074daa3c,XX,00075a6708,XX,2,56,13-Feb
9,00074daa3c,XX,00075a7c79,XY,4,799,13-Feb
9,00074daa3c,XX,00075b0d29,XY,9,2148,13-Feb
10,00074daa3c,XX,00075b7c89,XY,3,2811,15-Feb
10,00074daa3c,XX,000757cfa9,XX,1,2833,15-Feb
10,00074daa3c,XX,00074d8ad8,XX,1,1739,15-Feb
10,00074daa3c,XX,00075a6708,XX,5,3351,15-Feb
10,00074daa3c,XX,00075b135d,XX,3,4292,15-Feb
10,00074daa3c,XX,00075b4ca0,XY,9,2414,15-Feb
10,00074daa3c,XX,00074da036,XX,3,985,15-Feb
10,00074daa3c,XX,00074db098,XX,1,851,15-Feb
10,00074daa3c,XX,00074da5e8,XX,3,1171,15-Feb
10,00074daa3c,XX,00074be0ac,XY,2,4005,15-Feb
10,00074daa3c,XX,00074db688,XX,2,981,15-Feb
10,00074daa3c,XX,00074da6b4,XY,2,3549,15-Feb
8,00074daa3c,XX,00075a7c79,XY,3,884,15-Feb
8,00074daa3c,XX,00074db688,XX,1,48,15-Feb
8,00074daa3c,XX,00075b9048,XY,2,257,15-Feb
8,00074daa3c,XX,00074db098,XX,1,356,15-Feb
8,00074daa3c,XX,00075b7c89,XY,2,314,15-Feb
8,00074daa3c,XX,00075b0d29,XY,3,345,15-Feb
10,00074daa3c,XX,00074da6b4,XY,2,36,15-Jan
10,00074daa3c,XX,00075a6708,XX,3,432,15-Jan
10,00074daa3c,XX,00075b4ca0,XY,4,35,15-Jan
10,00074daa3c,XX,00074d8697,XY,2,82,15-Jan
10,00074daa3c,XX,00074db688,XX,1,1159,15-Jan
8,00074daa3c,XX,00075a7c79,XY,2,430,15-Jan
8,00074daa3c,XX,00075b0d29,XY,4,300,15-Jan
8,00074daa3c,XX,00075b9048,XY,2,1177,16-Jan
8,00074daa3c,XX,00075b0d29,XY,8,57,16-Jan
8,00074daa3c,XX,00074db688,XX,2,888,16-Jan
8,00074daa3c,XX,00075a6708,XX,5,1261,16-Jan
8,00074daa3c,XX,00075a7c79,XY,5,1255,16-Jan
8,00074daa3c,XX,00075b135d,XX,5,66,16-Jan
10,00074daa3c,XX,00074d8697,XY,1,95,17-Feb
8,00074daa3c,XX,00075b135d,XX,2,1465,17-Feb
8,00074daa3c,XX,00075a7c79,XY,5,2290,17-Feb
8,00074daa3c,XX,00075b9048,XY,7,3764,17-Feb
8,00074daa3c,XX,00074be0ac,XY,2,2468,17-Feb
8,00074daa3c,XX,00075b0d29,XY,9,1728,17-Feb
8,00074daa3c,XX,00074db688,XX,2,4147,17-Feb
8,00074daa3c,XX,000757cfa9,XX,1,2491,17-Feb
8,00074daa3c,XX,00074da5e8,XX,2,1879,17-Feb
8,00074daa3c,XX,00075b7c89,XY,1,2220,17-Feb
8,00074daa3c,XX,00074dca60,XY,1,474,17-Feb
8,00074daa3c,XX,00074db098,XX,3,2252,17-Feb
10,00074daa3c,XX,00075b4ca0,XY,17,1401,18-Jan
10,00074daa3c,XX,00074da036,XX,3,2150,18-Jan
10,00074daa3c,XX,00075b135d,XX,1,653,18-Jan
10,00074daa3c,XX,00074d8ad8,XX,15,952,18-Jan
10,00074daa3c,XX,00074db688,XX,7,2303,18-Jan
10,00074daa3c,XX,00075a6708,XX,6,2185,18-Jan
10,00074daa3c,XX,00074d9c87,XX,2,388,18-Jan
10,00074daa3c,XX,00074dd577,XX,2,576,18-Jan
10,00074daa3c,XX,000757b515,XY,1,551,18-Jan
10,00074daa3c,XX,00074da6b4,XY,2,582,18-Jan
10,00074daa3c,XX,00074db098,XX,16,1837,18-Jan
10,00074daa3c,XX,00075b7c89,XY,3,1155,18-Jan
9,00074daa3c,XX,00074db098,XX,2,1158,18-Jan
9,00074daa3c,XX,000757cfa9,XX,2,1190,18-Jan
9,00074daa3c,XX,00075a7c79,XY,12,2920,18-Jan
9,00074daa3c,XX,00075b9048,XY,1,2277,18-Jan
9,00074daa3c,XX,00074be0ac,XY,1,867,18-Jan
9,00074daa3c,XX,00075b0d29,XY,13,6099,18-Jan
10,00074daa3c,XX,00075a6708,XX,7,5283,19-Feb
10,00074daa3c,XX,00074da036,XX,3,487,19-Feb
10,00074daa3c,XX,00074d8697,XY,3,2180,19-Feb
10,00074daa3c,XX,00075b7c89,XY,2,594,19-Feb
10,00074daa3c,XX,00075b135d,XX,7,3896,19-Feb
10,00074daa3c,XX,00074da5e8,XX,2,3052,19-Feb
10,00074daa3c,XX,00075b4ca0,XY,11,5490,19-Feb
10,00074daa3c,XX,000757cfa9,XX,1,1051,19-Feb
10,00074daa3c,XX,000757b515,XY,2,4250,19-Feb
10,00074daa3c,XX,00074da6b4,XY,10,4705,19-Feb
10,00074daa3c,XX,00074be0ac,XY,3,732,19-Feb
10,00074daa3c,XX,00074db688,XX,5,5955,19-Feb
10,00074daa3c,XX,00074d8ad8,XX,20,2855,19-Feb
8,00074daa3c,XX,00075b7c89,XY,2,9,19-Feb
8,00074daa3c,XX,00075a7c79,XY,1,517,19-Feb
10,00074daa3c,XX,00075b135d,XX,3,284,20-Jan
10,00074daa3c,XX,00074dd577,XX,3,2937,20-Jan
10,00074daa3c,XX,00074da036,XX,10,5722,20-Jan
10,00074daa3c,XX,00075b7c89,XY,4,4385,20-Jan
10,00074daa3c,XX,00075a6708,XX,5,4185,20-Jan
10,00074daa3c,XX,000757cfa9,XX,1,427,20-Jan
10,00074daa3c,XX,00075b4ca0,XY,19,5398,20-Jan
10,00074daa3c,XX,000757b515,XY,6,7934,20-Jan
10,00074daa3c,XX,00074d9c87,XX,2,598,20-Jan
10,00074daa3c,XX,00074db688,XX,30,4373,20-Jan
10,00074daa3c,XX,00074d8697,XY,7,4001,20-Jan
10,00074daa3c,XX,00074da5e8,XX,4,174,20-Jan
10,00074daa3c,XX,00074db098,XX,17,848,20-Jan
10,00074daa3c,XX,00074d8ad8,XX,2,392,20-Jan
9,00074daa3c,XX,00075a6708,XX,1,276,20-Jan
9,00074daa3c,XX,00075b0d29,XY,6,540,20-Jan
9,00074daa3c,XX,00075a7c79,XY,3,349,20-Jan
10,00074daa3c,XX,00074da036,XX,4,1593,21-Feb
10,00074daa3c,XX,00075b7c89,XY,8,4521,21-Feb
10,00074daa3c,XX,00074da6b4,XY,7,3751,21-Feb
10,00074daa3c,XX,00074be0ac,XY,3,2514,21-Feb
10,00074daa3c,XX,00074db098,XX,3,4058,21-Feb
10,00074daa3c,XX,00075b4ca0,XY,14,3047,21-Feb
10,00074daa3c,XX,00075b135d,XX,3,2558,21-Feb
10,00074daa3c,XX,00075a6708,XX,13,6455,21-Feb
10,00074daa3c,XX,00074d9c87,XX,1,597,21-Feb
10,00074daa3c,XX,00074d8ad8,XX,3,2577,21-Feb
10,00074daa3c,XX,000757cfa9,XX,7,1668,21-Feb
10,00074daa3c,XX,00074da5e8,XX,3,2013,21-Feb
10,00074daa3c,XX,00074db688,XX,3,4237,21-Feb
10,00074daa3c,XX,00074d8697,XY,4,2605,21-Feb
8,00074daa3c,XX,00075b0d29,XY,2,46,21-Feb
8,00074daa3c,XX,00074db688,XX,1,58,21-Feb
10,00074daa3c,XX,00075b7c89,XY,4,8470,22-Jan
10,00074daa3c,XX,00074dd577,XX,3,2860,22-Jan
10,00074daa3c,XX,00074d8697,XY,1,580,22-Jan
10,00074daa3c,XX,00075a6708,XX,5,834,22-Jan
10,00074daa3c,XX,00075b135d,XX,4,921,22-Jan
10,00074daa3c,XX,000757b515,XY,5,2614,22-Jan
10,00074daa3c,XX,00074d9c87,XX,5,857,22-Jan
10,00074daa3c,XX,00075b4ca0,XY,17,5244,22-Jan
10,00074daa3c,XX,00074da036,XX,2,4027,22-Jan
10,00074daa3c,XX,00074db688,XX,68,6508,22-Jan
10,00074daa3c,XX,00074d8ad8,XX,3,136,22-Jan
10,00074daa3c,XX,00074da6b4,XY,1,6087,22-Jan
10,00074daa3c,XX,00074d8ad8,XX,1,457,23-Feb
10,00074daa3c,XX,00074db688,XX,3,13,23-Feb
10,00074daa3c,XX,00074d8697,XY,6,1509,23-Feb
10,00074daa3c,XX,00075b7c89,XY,14,3594,23-Feb
10,00074daa3c,XX,00074d9c87,XX,1,143,23-Feb
10,00074daa3c,XX,00075b135d,XX,6,1436,23-Feb
10,00074daa3c,XX,00074be0ac,XY,11,3914,23-Feb
10,00074daa3c,XX,00074da6b4,XY,23,2861,23-Feb
10,00074daa3c,XX,000757b515,XY,2,2951,23-Feb
10,00074daa3c,XX,000757cfa9,XX,2,387,23-Feb
10,00074daa3c,XX,00074da036,XX,6,2971,23-Feb
10,00074daa3c,XX,00075b4ca0,XY,7,1597,23-Feb
10,00074daa3c,XX,00074db098,XX,1,55,23-Feb
10,00074daa3c,XX,00075a6708,XX,5,605,23-Feb
10,00074daa3c,XX,00074da5e8,XX,1,1462,23-Feb
8,00074daa3c,XX,00075b0d29,XY,3,44,23-Feb
8,00074daa3c,XX,00075a7c79,XY,4,337,23-Feb
9,00074daa3c,XX,00075b9048,XY,1,20,23-Feb
9,00074daa3c,XX,00075b0d29,XY,2,113,23-Feb
10,00074daa3c,XX,000757b515,XY,2,260,24-Jan
10,00074daa3c,XX,00074db688,XX,1,2373,24-Jan
10,00074daa3c,XX,00075b7c89,XY,2,79,24-Jan
10,00074daa3c,XX,00074dd577,XX,1,9,24-Jan
10,00074daa3c,XX,00074d9c87,XX,6,556,24-Jan
10,00074daa3c,XX,00074d8ad8,XX,1,19,24-Jan
10,00074daa3c,XX,00075a6708,XX,1,252,24-Jan
10,00074daa3c,XX,00075b4ca0,XY,3,99,24-Jan
8,00074daa3c,XX,00075b0d29,XY,1,47,24-Jan
10,00074daa3c,XX,00074db098,XX,3,3364,25-Feb
10,00074daa3c,XX,00075b4ca0,XY,44,4646,25-Feb
10,00074daa3c,XX,00074da036,XX,1,3451,25-Feb
10,00074daa3c,XX,00075b7c89,XY,3,1624,25-Feb
10,00074daa3c,XX,00075a6708,XX,3,6064,25-Feb
10,00074daa3c,XX,00074da5e8,XX,2,5551,25-Feb
10,00074daa3c,XX,00074be0ac,XY,4,4011,25-Feb
10,00074daa3c,XX,000757cfa9,XX,1,2388,25-Feb
10,00074daa3c,XX,00075b135d,XX,11,4098,25-Feb
10,00074daa3c,XX,00074db688,XX,7,3165,25-Feb
10,00074daa3c,XX,00074da6b4,XY,26,5978,25-Feb
10,00074daa3c,XX,00074d8ad8,XX,3,2654,25-Feb
8,00074daa3c,XX,00075a7c79,XY,2,111,25-Feb
8,00074daa3c,XX,00075b9048,XY,1,441,25-Feb
8,00074daa3c,XX,00075b0d29,XY,3,158,25-Feb
8,00074daa3c,XX,00074db098,XX,2,377,25-Feb
8,00074daa3c,XX,00075a6708,XX,1,336,25-Feb
8,00074daa3c,XX,00075b7c89,XY,1,382,25-Feb
8,00074daa3c,XX,00074db688,XX,1,540,25-Feb
8,00074daa3c,XX,00074da5e8,XX,2,35,25-Feb
9,00074daa3c,XX,00075b0d29,XY,1,94,25-Feb
10,00074daa3c,XX,00075b7c89,XY,1,289,26-Jan
10,00074daa3c,XX,00074dd577,XX,1,361,26-Jan
10,00074daa3c,XX,000757cfa9,XX,1,757,26-Jan
10,00074daa3c,XX,00074be0ac,XY,1,507,26-Jan
10,00074daa3c,XX,00075b4ca0,XY,2,832,26-Jan
10,00074daa3c,XX,00074d8ad8,XX,2,930,26-Jan
10,00074daa3c,XX,00074d8697,XY,1,1130,26-Jan
10,00074daa3c,XX,00074da036,XX,4,5361,27-Feb
10,00074daa3c,XX,00075b135d,XX,9,2942,27-Feb
10,00074daa3c,XX,00074da6b4,XY,21,10635,27-Feb
10,00074daa3c,XX,00074db688,XX,10,9292,27-Feb
10,00074daa3c,XX,00074db098,XX,4,4816,27-Feb
10,00074daa3c,XX,00075a6708,XX,14,5258,27-Feb
10,00074daa3c,XX,00075b7c89,XY,9,2936,27-Feb
10,00074daa3c,XX,00074d8ad8,XX,6,7030,27-Feb
10,00074daa3c,XX,00075b4ca0,XY,15,5641,27-Feb
10,00074daa3c,XX,00074d8697,XY,2,373,27-Feb
10,00074daa3c,XX,000757cfa9,XX,5,2244,27-Feb
10,00074daa3c,XX,00074be0ac,XY,8,4887,27-Feb
10,00074daa3c,XX,00074da5e8,XX,2,3793,27-Feb
8,00074daa3c,XX,00075a7c79,XY,1,6,27-Feb
10,00074daa3c,XX,00075b7c89,XY,19,2428,3-Feb
10,00074daa3c,XX,00075a6708,XX,4,2136,3-Feb
10,00074daa3c,XX,00074d9c87,XX,6,2353,3-Feb
10,00074daa3c,XX,00075b9048,XY,1,2737,3-Feb
10,00074daa3c,XX,00074be0ac,XY,5,5256,3-Feb
10,00074daa3c,XX,00074db098,XX,4,2187,3-Feb
10,00074daa3c,XX,00075b135d,XX,6,3160,3-Feb
10,00074daa3c,XX,00074da5e8,XX,3,3522,3-Feb
10,00074daa3c,XX,00074db688,XX,2,3285,3-Feb
10,00074daa3c,XX,00075b4ca0,XY,6,2937,3-Feb
10,00074daa3c,XX,00074d8ad8,XX,5,2632,3-Feb
10,00074daa3c,XX,00074d8697,XY,2,96,3-Feb
10,00074daa3c,XX,00074da036,XX,10,4529,3-Feb
10,00074daa3c,XX,000757cfa9,XX,2,1818,3-Feb
10,00074daa3c,XX,00074da6b4,XY,27,8034,3-Feb
10,00074daa3c,XX,00074dd577,XX,3,637,3-Feb
10,00074daa3c,XX,000757b515,XY,3,2255,3-Feb
9,00074daa3c,XX,00075b0d29,XY,7,80,3-Feb
9,00074daa3c,XX,00075b7c89,XY,2,38,3-Feb
9,00074daa3c,XX,00075b9048,XY,1,18,3-Feb
9,00074daa3c,XX,00075a7c79,XY,7,93,3-Feb
9,00074daa3c,XX,00074db098,XX,1,12,3-Feb
10,00074daa3c,XX,00074db688,XX,9,5152,3-Mar
10,00074daa3c,XX,00075a6708,XX,10,4798,3-Mar
10,00074daa3c,XX,00075b7c89,XY,3,895,3-Mar
10,00074daa3c,XX,00074be0ac,XY,14,6564,3-Mar
10,00074daa3c,XX,00074db098,XX,3,4217,3-Mar
10,00074daa3c,XX,000757cfa9,XX,8,1555,3-Mar
10,00074daa3c,XX,00074da036,XX,56,6159,3-Mar
10,00074daa3c,XX,00075b135d,XX,5,561,3-Mar
10,00074daa3c,XX,00074da6b4,XY,72,7232,3-Mar
10,00074daa3c,XX,00074d8ad8,XX,8,2267,3-Mar
10,00074daa3c,XX,00074da5e8,XX,2,3837,3-Mar
10,00074daa3c,XX,00075b4ca0,XY,45,4217,3-Mar
8,00074daa3c,XX,00075b0d29,XY,1,5,3-Mar
8,00074daa3c,XX,00075a7c79,XY,1,7,3-Mar
9,00074daa3c,XX,00075b0d29,XY,1,3,3-Mar
10,00074daa3c,XX,00074d8ad8,XX,5,3782,31-Jan
10,00074daa3c,XX,00075b7c89,XY,5,2677,31-Jan
10,00074daa3c,XX,00074da036,XX,5,1848,31-Jan
10,00074daa3c,XX,000757b515,XY,5,2707,31-Jan
10,00074daa3c,XX,00075a6708,XX,6,1883,31-Jan
10,00074daa3c,XX,00075b135d,XX,6,3168,31-Jan
10,00074daa3c,XX,00074db098,XX,5,2528,31-Jan
10,00074daa3c,XX,00074da5e8,XX,2,2252,31-Jan
10,00074daa3c,XX,00074db688,XX,8,1659,31-Jan
10,00074daa3c,XX,00075b4ca0,XY,7,438,31-Jan
10,00074daa3c,XX,00074be0ac,XY,3,2974,31-Jan
10,00074daa3c,XX,00074dd577,XX,3,1398,31-Jan
10,00074daa3c,XX,00074d9c87,XX,1,591,31-Jan
10,00074daa3c,XX,00074da6b4,XY,4,3101,31-Jan
10,00074daa3c,XX,000757cfa9,XX,4,2429,31-Jan
10,00074daa3c,XX,00074d8ad8,XX,7,1882,4-Mar
10,00074daa3c,XX,00074db098,XX,11,2828,4-Mar
10,00074daa3c,XX,00075a6708,XX,20,10198,4-Mar
10,00074daa3c,XX,00074da6b4,XY,51,12134,4-Mar
10,00074daa3c,XX,00075b4ca0,XY,134,6887,4-Mar
10,00074daa3c,XX,00074be0ac,XY,27,7146,4-Mar
10,00074daa3c,XX,00075b135d,XX,7,6259,4-Mar
10,00074daa3c,XX,000757cfa9,XX,4,2845,4-Mar
10,00074daa3c,XX,00074da036,XX,192,11451,4-Mar
10,00074daa3c,XX,00075b7c89,XY,41,5739,4-Mar
10,00074daa3c,XX,00074d9c87,XX,2,897,4-Mar
10,00074daa3c,XX,00074da5e8,XX,2,1536,4-Mar
10,00074daa3c,XX,00074db688,XX,12,8522,4-Mar
9,00074daa3c,XX,00075b0d29,XY,1,16,4-Mar
9,00074daa3c,XX,00075b9048,XY,2,23,4-Mar
9,00074daa3c,XX,000757cfa9,XX,6,1603,5-Feb
9,00074daa3c,XX,00075b9048,XY,15,9192,5-Feb
9,00074daa3c,XX,00074be0ac,XY,6,10421,5-Feb
10,00074daa3c,XX,00075b4ca0,XY,1,43,5-Feb
10,00074daa3c,XX,00075a6708,XX,2,46,5-Feb
9,00074daa3c,XX,00075b7c89,XY,3,654,5-Feb
9,00074daa3c,XX,00074db098,XX,4,2207,5-Feb
9,00074daa3c,XX,00074dca60,XY,2,3025,5-Feb
9,00074daa3c,XX,00075a6708,XX,6,6017,5-Feb
9,00074daa3c,XX,00074db688,XX,2,973,5-Feb
9,00074daa3c,XX,00075b0d29,XY,12,7626,5-Feb
9,00074daa3c,XX,00074be28b,XY,3,3001,5-Feb
9,00074daa3c,XX,00075a7c79,XY,10,3359,5-Feb
9,00074daa3c,XX,00075b135d,XX,4,3382,5-Feb
9,00074daa3c,XX,00074da5e8,XX,2,3610,5-Feb
9,00074daa3c,XX,00074dd577,XX,2,6047,5-Feb
9,00074daa3c,XX,00074d8ad8,XX,3,2141,5-Feb
9,00074daa3c,XX,00075b7c89,XY,14,7370,6-Mar
9,00074daa3c,XX,000757cfa9,XX,17,1328,6-Mar
9,00074daa3c,XX,00075a6708,XX,24,10165,6-Mar
9,00074daa3c,XX,00074db688,XX,3,5338,6-Mar
9,00074daa3c,XX,00074d8ad8,XX,2,7621,6-Mar
9,00074daa3c,XX,00075b135d,XX,8,11682,6-Mar
9,00074daa3c,XX,00074da5e8,XX,1,6,6-Mar
9,00074daa3c,XX,00075b0d29,XY,48,6431,6-Mar
9,00074daa3c,XX,00074db098,XX,4,6506,6-Mar
9,00074daa3c,XX,00075b9048,XY,23,13469,6-Mar
10,00074daa3c,XX,00074da6b4,XY,3,2605,7-Feb
10,00074daa3c,XX,00074d8697,XY,1,233,7-Feb
10,00074daa3c,XX,00074da5e8,XX,1,850,7-Feb
10,00074daa3c,XX,000757b515,XY,4,1163,7-Feb
10,00074daa3c,XX,00074da036,XX,1,1375,7-Feb
10,00074daa3c,XX,00074d8ad8,XX,1,951,7-Feb
10,00074daa3c,XX,00075a6708,XX,4,2134,7-Feb
10,00074daa3c,XX,00075b4ca0,XY,5,2828,7-Feb
10,00074daa3c,XX,00074db098,XX,1,770,7-Feb
8,00074daa3c,XX,00075b0d29,XY,1,35,7-Feb
9,00074daa3c,XX,00075a6708,XX,2,47,7-Feb
9,00074daa3c,XX,00074db688,XX,1,105,7-Feb
9,00074daa3c,XX,00075a7c79,XY,2,0,7-Feb
9,00074daa3c,XX,00075b135d,XX,1,16,7-Feb
9,00074daa3c,XX,00075b7c89,XY,1,1,7-Feb
10,00074daa3c,XX,00075b4ca0,XY,3,58,8-Mar
10,00074daa3c,XX,00074d8ad8,XX,3,52,8-Mar
10,00074daa3c,XX,00074db098,XX,1,21,8-Mar
9,00074daa3c,XX,000757cfa9,XX,1,36,8-Mar
9,00074daa3c,XX,00075b0d29,XY,1,48,8-Mar
35,00074daaf6,XX,00075b7225,XX,3,5262,1-Feb
35,00074daaf6,XX,00074def99,XX,8,6016,1-Feb
35,00074daaf6,XX,00075b350e,XX,5,1392,1-Feb
35,00074daaf6,XX,00074fc31d,XY,16,10818,1-Feb
35,00074daaf6,XX,00074fef15,XX,4,715,1-Feb
35,00074daaf6,XX,00075b1c7b,XY,3,8498,1-Feb
35,00074daaf6,XX,00074c2119,XX,7,4164,1-Feb
35,00074daaf6,XX,00075b520f,XX,3,2340,1-Feb
36,00074daaf6,XX,00075b2cdd,XY,1,222,1-Feb
36,00074daaf6,XX,00075b1a97,XY,1,73,1-Feb
36,00074daaf6,XX,00074def99,XX,1,117,1-Feb
36,00074daaf6,XX,00075b4424,XX,1,118,1-Feb
36,00074daaf6,XX,00075d67d0,XY,1,625,1-Feb
36,00074daaf6,XX,00075b350e,XX,1,186,1-Feb
34,00074daaf6,XX,00075d1820,XX,1,1189,1-Mar
34,00074daaf6,XX,00075b520f,XX,1,1505,1-Mar
34,00074daaf6,XX,00075b7225,XX,1,2288,1-Mar
35,00074daaf6,XX,00074fc31d,XY,6,64,1-Mar
35,00074daaf6,XX,00074def99,XX,1,633,1-Mar
35,00074daaf6,XX,00075b1c7b,XY,4,1873,1-Mar
35,00074daaf6,XX,00074c2119,XX,1,524,1-Mar
35,00074daaf6,XX,00075b520f,XX,1,29,1-Mar
35,00074daaf6,XX,00075b7225,XX,3,1584,1-Mar
35,00074daaf6,XX,00075b350e,XX,4,1407,1-Mar
34,00074daaf6,XX,00075d1820,XX,2,3678,10-Feb
34,00074daaf6,XX,00075b7225,XX,2,5660,10-Feb
34,00074daaf6,XX,00074def99,XX,1,3,10-Feb
35,00074daaf6,XX,00074def99,XX,2,145,10-Feb
35,00074daaf6,XX,00075b2b37,XY,8,434,10-Feb
35,00074daaf6,XX,00074fef15,XX,1,13,10-Feb
35,00074daaf6,XX,00074fc31d,XY,7,256,10-Feb
35,00074daaf6,XX,00075b1c7b,XY,2,515,10-Feb
35,00074daaf6,XX,00075b520f,XX,10,410,10-Feb
35,00074daaf6,XX,00075b350e,XX,1,128,10-Feb
35,00074daaf6,XX,00075b520f,XX,2,57,11-Feb
35,00074daaf6,XX,00074fef15,XX,1,23,11-Feb
35,00074daaf6,XX,00075b1c7b,XY,2,576,11-Feb
35,00074daaf6,XX,00074fc31d,XY,5,418,11-Feb
35,00074daaf6,XX,00075b2b37,XY,1,263,11-Feb
34,00074daaf6,XX,00075d1820,XX,4,3614,13-Feb
34,00074daaf6,XX,00075b7225,XX,2,580,13-Feb
34,00074daaf6,XX,00074def99,XX,3,4190,13-Feb
35,00074daaf6,XX,00075b520f,XX,3,259,13-Feb
35,00074daaf6,XX,00075b2b37,XY,3,122,13-Feb
35,00074daaf6,XX,00075b1c7b,XY,1,348,13-Feb
38,00074daaf6,XX,00075b350e,XX,1,7,15-Feb
34,00074daaf6,XX,00075b7225,XX,1,4021,15-Feb
34,00074daaf6,XX,00074def99,XX,1,306,15-Feb
35,00074daaf6,XX,00074c2119,XX,1,56,15-Jan
35,00074daaf6,XX,00075b2b37,XY,3,375,15-Jan
35,00074daaf6,XX,00074fef15,XX,1,17,15-Jan
35,00074daaf6,XX,00075b1c7b,XY,2,206,15-Jan
35,00074daaf6,XX,00074def99,XX,1,28,15-Jan
35,00074daaf6,XX,00074fc31d,XY,5,265,15-Jan
38,00074daaf6,XX,00074def99,XX,1,11,15-Jan
35,00074daaf6,XX,00074c2119,XX,1,18,16-Jan
35,00074daaf6,XX,00074fc31d,XY,3,10,16-Jan
36,00074daaf6,XX,00075d67d0,XY,1,42,16-Jan
38,00074daaf6,XX,00075b1c7b,XY,1,59,16-Jan
38,00074daaf6,XX,00075b7225,XX,4,40,16-Jan
38,00074daaf6,XX,00075b13bd,XY,2,14,16-Jan
38,00074daaf6,XX,00074def99,XX,17,446,16-Jan
38,00074daaf6,XX,00074fef15,XX,1,16,16-Jan
38,00074daaf6,XX,00075b520f,XX,11,169,16-Jan
34,00074daaf6,XX,00075d1820,XX,1,4333,17-Feb
35,00074daaf6,XX,00074fc31d,XY,1,388,17-Feb
35,00074daaf6,XX,00074fef15,XX,2,34,18-Jan
35,00074daaf6,XX,00074fc31d,XY,9,74,18-Jan
35,00074daaf6,XX,00074def99,XX,1,16,18-Jan
35,00074daaf6,XX,00075b350e,XX,2,29,18-Jan
35,00074daaf6,XX,00074c2119,XX,1,13,18-Jan
35,00074daaf6,XX,00075b2b37,XY,1,33,18-Jan
36,00074daaf6,XX,00074fef15,XX,1,4,18-Jan
38,00074daaf6,XX,00074def99,XX,1,78,18-Jan
34,00074daaf6,XX,00075b7225,XX,1,1405,19-Feb
34,00074daaf6,XX,00074def99,XX,1,30,19-Feb
35,00074daaf6,XX,00074c2119,XX,1,895,19-Feb
35,00074daaf6,XX,00075b1c7b,XY,1,5,19-Feb
35,00074daaf6,XX,00074def99,XX,1,2,19-Feb
35,00074daaf6,XX,00075b350e,XX,1,396,19-Feb
35,00074daaf6,XX,00074fef15,XX,2,234,19-Feb
35,00074daaf6,XX,00075b520f,XX,1,2,19-Feb
35,00074daaf6,XX,00074fc31d,XY,2,186,19-Feb
35,00074daaf6,XX,00075b520f,XX,1,21,20-Jan
35,00074daaf6,XX,00075b2b37,XY,1,10,20-Jan
35,00074daaf6,XX,00074fc31d,XY,4,40,20-Jan
35,00074daaf6,XX,00074def99,XX,1,14,20-Jan
36,00074daaf6,XX,0007500ee4,XX,1,92,20-Jan
38,00074daaf6,XX,00074c2119,XX,2,1794,20-Jan
38,00074daaf6,XX,00075b7225,XX,1,2441,20-Jan
38,00074daaf6,XX,00075b520f,XX,3,4349,20-Jan
38,00074daaf6,XX,00074def99,XX,78,1466,20-Jan
38,00074daaf6,XX,00075b1c7b,XY,2,2884,20-Jan
38,00074daaf6,XX,00074fef15,XX,3,2547,20-Jan
38,00074daaf6,XX,00075b350e,XX,3,1697,20-Jan
34,00074daaf6,XX,00075b7225,XX,3,4107,21-Feb
35,00074daaf6,XX,00075b2b37,XY,4,593,21-Feb
35,00074daaf6,XX,00075b7225,XX,1,311,21-Feb
35,00074daaf6,XX,00074fc31d,XY,10,722,21-Feb
35,00074daaf6,XX,00075b350e,XX,3,465,21-Feb
35,00074daaf6,XX,00074c2119,XX,1,41,21-Feb
35,00074daaf6,XX,00074def99,XX,1,3,21-Feb
35,00074daaf6,XX,00075b350e,XX,2,28,22-Jan
35,00074daaf6,XX,00075b520f,XX,1,22,22-Jan
35,00074daaf6,XX,00074fc31d,XY,4,25,22-Jan
38,00074daaf6,XX,00075b350e,XX,5,478,22-Jan
38,00074daaf6,XX,00075b7225,XX,1,43,22-Jan
34,00074daaf6,XX,00075b7225,XX,1,513,23-Feb
34,00074daaf6,XX,00075d1820,XX,5,739,23-Feb
35,00074daaf6,XX,00074c2119,XX,1,118,23-Feb
35,00074daaf6,XX,00075b2b37,XY,5,159,23-Feb
35,00074daaf6,XX,00075b1c7b,XY,1,274,23-Feb
35,00074daaf6,XX,00075b520f,XX,2,895,23-Feb
35,00074daaf6,XX,00074fc31d,XY,7,2143,23-Feb
34,00074daaf6,XX,00075d1820,XX,1,435,24-Jan
35,00074daaf6,XX,00075b520f,XX,2,75,24-Jan
35,00074daaf6,XX,00074fef15,XX,11,331,24-Jan
35,00074daaf6,XX,00075b7225,XX,2,21,24-Jan
35,00074daaf6,XX,00075b1c7b,XY,1,40,24-Jan
35,00074daaf6,XX,00074fc31d,XY,6,60,24-Jan
38,00074daaf6,XX,00075b520f,XX,2,536,24-Jan
