first_mouse,second_mouse,date_obs,box,IDB[inside_after_IDA],sexA,number_encounters,sexB,date_obs_dt,time_together[sec],IDA[inside_first],treatment,timepoint,component_num
00075a6708,00074d9c87,21-Feb,10.0,00074d9c87,XX,3.0,XX,1900-02-21,1720.0,00075a6708,no_injection,before,59
00075a6708,00074da036,21-Feb,10.0,00074da036,XX,6.0,XX,1900-02-21,5993.0,00075a6708,no_injection,before,59
00075a6708,00074db688,21-Feb,10.0,00074db688,XX,3.0,XX,1900-02-21,8775.0,00075a6708,no_injection,before,59
00075a6708,00074da5e8,21-Feb,10.0,00074da5e8,XX,3.0,XX,1900-02-21,5952.0,00075a6708,no_injection,before,59
00075a6708,00074d8697,21-Feb,10.0,00074d8697,XX,5.0,XY,1900-02-21,1927.0,00075a6708,no_injection,before,59
00075a6708,00074be0ac,21-Feb,10.0,00074be0ac,XX,8.0,XY,1900-02-21,9563.0,00075a6708,no_injection,before,59
00075a6708,00074db098,21-Feb,10.0,00074db098,XX,3.0,XX,1900-02-21,4557.0,00075a6708,no_injection,before,59
00074da6b4,00074d8ad8,21-Feb,10.0,00074d8ad8,XY,7.0,XX,1900-02-21,3619.0,00074da6b4,no_injection,before,59
00074da6b4,00075a6708,21-Feb,10.0,00075a6708,XY,13.0,XX,1900-02-21,7818.0,00074da6b4,no_injection,before,59
00074da6b4,000757cfa9,21-Feb,10.0,000757cfa9,XY,9.0,XX,1900-02-21,2162.0,00074da6b4,no_injection,before,59
00074da6b4,00074d8697,21-Feb,10.0,00074d8697,XY,5.0,XY,1900-02-21,475.0,00074da6b4,no_injection,before,59
00074da6b4,00074be0ac,21-Feb,10.0,00074be0ac,XY,11.0,XY,1900-02-21,7951.0,00074da6b4,no_injection,before,59
00074da6b4,00074db098,21-Feb,10.0,00074db098,XY,4.0,XX,1900-02-21,2402.0,00074da6b4,no_injection,before,59
00074da6b4,00075b135d,21-Feb,10.0,00075b135d,XY,9.0,XX,1900-02-21,4388.0,00074da6b4,no_injection,before,59
00074da6b4,00074d9c87,21-Feb,10.0,00074d9c87,XY,1.0,XX,1900-02-21,597.0,00074da6b4,no_injection,before,59
00074da6b4,00075b7c89,21-Feb,10.0,00075b7c89,XY,17.0,XY,1900-02-21,4968.0,00074da6b4,no_injection,before,59
00074da6b4,00074daa3c,21-Feb,10.0,00074daa3c,XY,12.0,XX,1900-02-21,4667.0,00074da6b4,no_injection,before,59
00074da6b4,00075b4ca0,21-Feb,10.0,00075b4ca0,XY,21.0,XY,1900-02-21,4723.0,00074da6b4,no_injection,before,59
00074da6b4,00074db688,21-Feb,10.0,00074db688,XY,9.0,XX,1900-02-21,3138.0,00074da6b4,no_injection,before,59
00074da6b4,00074da036,21-Feb,10.0,00074da036,XY,9.0,XX,1900-02-21,4492.0,00074da6b4,no_injection,before,59
00074da6b4,00074da5e8,21-Feb,10.0,00074da5e8,XY,7.0,XX,1900-02-21,5677.0,00074da6b4,no_injection,before,59
00075b0d29,00074daa3c,21-Feb,8.0,00074daa3c,XY,1.0,XX,1900-02-21,38.0,00075b0d29,no_injection,before,59
00075b0d29,00075b135d,21-Feb,8.0,00075b135d,XY,1.0,XX,1900-02-21,10.0,00075b0d29,no_injection,before,59
00075b0d29,00074db688,21-Feb,8.0,00074db688,XY,2.0,XX,1900-02-21,197.0,00075b0d29,no_injection,before,59
00075b0d29,00074d8ad8,21-Feb,8.0,00074d8ad8,XY,1.0,XX,1900-02-21,26.0,00075b0d29,no_injection,before,59
00075b0d29,000757cfa9,21-Feb,8.0,000757cfa9,XY,1.0,XX,1900-02-21,8.0,00075b0d29,no_injection,before,59
00075b0d29,00075b7c89,21-Feb,8.0,00075b7c89,XY,1.0,XY,1900-02-21,21.0,00075b0d29,no_injection,before,59
00075b0d29,00074dca60,21-Feb,8.0,00074dca60,XY,1.0,XY,1900-02-21,1074.0,00075b0d29,no_injection,before,59
00075b0d29,00075a7c79,21-Feb,8.0,00075a7c79,XY,12.0,XY,1900-02-21,2925.0,00075b0d29,no_injection,before,59
00075b0d29,00075a6708,21-Feb,8.0,00075a6708,XY,1.0,XX,1900-02-21,54.0,00075b0d29,no_injection,before,59
00074db098,00074da036,21-Feb,10.0,00074da036,XX,6.0,XX,1900-02-21,7029.0,00074db098,no_injection,before,59
00074db098,00075b7c89,21-Feb,10.0,00075b7c89,XX,10.0,XY,1900-02-21,4808.0,00074db098,no_injection,before,59
00074db098,00075b135d,21-Feb,10.0,00075b135d,XX,6.0,XX,1900-02-21,6481.0,00074db098,no_injection,before,59
00074db098,000757cfa9,21-Feb,10.0,000757cfa9,XX,1.0,XX,1900-02-21,2263.0,00074db098,no_injection,before,59
00074db098,00074db688,21-Feb,10.0,00074db688,XX,6.0,XX,1900-02-21,9187.0,00074db098,no_injection,before,59
00074db098,00074be0ac,21-Feb,10.0,00074be0ac,XX,7.0,XY,1900-02-21,9975.0,00074db098,no_injection,before,59
00074db098,00074d8ad8,21-Feb,10.0,00074d8ad8,XX,5.0,XX,1900-02-21,7450.0,00074db098,no_injection,before,59
00074db098,00074daa3c,21-Feb,10.0,00074daa3c,XX,4.0,XX,1900-02-21,5426.0,00074db098,no_injection,before,59
00074db098,00075b4ca0,21-Feb,10.0,00075b4ca0,XX,19.0,XY,1900-02-21,5435.0,00074db098,no_injection,before,59
00074db098,00074da6b4,21-Feb,10.0,00074da6b4,XX,9.0,XY,1900-02-21,10340.0,00074db098,no_injection,before,59
00074db098,00074da5e8,21-Feb,10.0,00074da5e8,XX,3.0,XX,1900-02-21,6660.0,00074db098,no_injection,before,59
00074db098,00074d8697,21-Feb,10.0,00074d8697,XX,3.0,XY,1900-02-21,2436.0,00074db098,no_injection,before,59
00074db098,00075a6708,21-Feb,10.0,00075a6708,XX,11.0,XX,1900-02-21,9082.0,00074db098,no_injection,before,59
00074db098,00074d9c87,21-Feb,10.0,00074d9c87,XX,1.0,XX,1900-02-21,597.0,00074db098,no_injection,before,59
00074db098,00075b0d29,21-Feb,8.0,00075b0d29,XX,1.0,XY,1900-02-21,2.0,00074db098,no_injection,before,59
00074db098,00075a7c79,21-Feb,8.0,00075a7c79,XX,1.0,XY,1900-02-21,245.0,00074db098,no_injection,before,59
00074d9c87,00074da6b4,21-Feb,10.0,00074da6b4,XX,3.0,XY,1900-02-21,1974.0,00074d9c87,no_injection,before,59
00074d9c87,00074da036,21-Feb,10.0,00074da036,XX,1.0,XX,1900-02-21,414.0,00074d9c87,no_injection,before,59
00074d9c87,00074d8697,21-Feb,10.0,00074d8697,XX,1.0,XY,1900-02-21,402.0,00074d9c87,no_injection,before,59
00074d9c87,00074db098,21-Feb,10.0,00074db098,XX,1.0,XX,1900-02-21,454.0,00074d9c87,no_injection,before,59
00074d9c87,00074daa3c,21-Feb,10.0,00074daa3c,XX,2.0,XX,1900-02-21,582.0,00074d9c87,no_injection,before,59
00074d9c87,00075b7c89,21-Feb,10.0,00075b7c89,XX,3.0,XY,1900-02-21,412.0,00074d9c87,no_injection,before,59
00074d9c87,00075a6708,21-Feb,10.0,00075a6708,XX,3.0,XX,1900-02-21,1224.0,00074d9c87,no_injection,before,59
00074d9c87,00075b135d,21-Feb,10.0,00075b135d,XX,1.0,XX,1900-02-21,446.0,00074d9c87,no_injection,before,59
00074d9c87,00074be0ac,21-Feb,10.0,00074be0ac,XX,2.0,XY,1900-02-21,635.0,00074d9c87,no_injection,before,59
00074d9c87,00075b4ca0,21-Feb,10.0,00075b4ca0,XX,4.0,XY,1900-02-21,289.0,00074d9c87,no_injection,before,59
00074d9c87,00074db688,21-Feb,10.0,00074db688,XX,1.0,XX,1900-02-21,271.0,00074d9c87,no_injection,before,59
00074db688,000757cfa9,21-Feb,10.0,000757cfa9,XX,1.0,XX,1900-02-21,159.0,00074db688,no_injection,before,59
00074db688,00075a6708,21-Feb,10.0,00075a6708,XX,6.0,XX,1900-02-21,1516.0,00074db688,no_injection,before,59
00074db688,00074d8ad8,21-Feb,10.0,00074d8ad8,XX,3.0,XX,1900-02-21,1636.0,00074db688,no_injection,before,59
00074db688,00074be0ac,21-Feb,10.0,00074be0ac,XX,5.0,XY,1900-02-21,6155.0,00074db688,no_injection,before,59
00074db688,00074da5e8,21-Feb,10.0,00074da5e8,XX,5.0,XX,1900-02-21,6862.0,00074db688,no_injection,before,59
00074db688,00075b4ca0,21-Feb,10.0,00075b4ca0,XX,13.0,XY,1900-02-21,1666.0,00074db688,no_injection,before,59
00074db688,00075b135d,21-Feb,10.0,00075b135d,XX,3.0,XX,1900-02-21,1086.0,00074db688,no_injection,before,59
00074db688,00074da036,21-Feb,10.0,00074da036,XX,3.0,XX,1900-02-21,4489.0,00074db688,no_injection,before,59
00074db688,00074db098,21-Feb,10.0,00074db098,XX,2.0,XX,1900-02-21,920.0,00074db688,no_injection,before,59
00074db688,00074da6b4,21-Feb,10.0,00074da6b4,XX,12.0,XY,1900-02-21,7713.0,00074db688,no_injection,before,59
00074db688,00075b7c89,21-Feb,10.0,00075b7c89,XX,10.0,XY,1900-02-21,3384.0,00074db688,no_injection,before,59
00074db688,00074daa3c,21-Feb,10.0,00074daa3c,XX,5.0,XX,1900-02-21,906.0,00074db688,no_injection,before,59
00074db688,00074d8697,21-Feb,10.0,00074d8697,XX,5.0,XY,1900-02-21,1757.0,00074db688,no_injection,before,59
00074db688,00075a7c79,21-Feb,8.0,00075a7c79,XX,3.0,XY,1900-02-21,295.0,00074db688,no_injection,before,59
00074db688,00075b0d29,21-Feb,8.0,00075b0d29,XX,6.0,XY,1900-02-21,841.0,00074db688,no_injection,before,59
000757cfa9,00075b135d,21-Feb,10.0,00075b135d,XX,5.0,XX,1900-02-21,4662.0,000757cfa9,no_injection,before,59
000757cfa9,00075b7c89,21-Feb,10.0,00075b7c89,XX,8.0,XY,1900-02-21,7651.0,000757cfa9,no_injection,before,59
000757cfa9,00075b4ca0,21-Feb,10.0,00075b4ca0,XX,16.0,XY,1900-02-21,1957.0,000757cfa9,no_injection,before,59
000757cfa9,00074be0ac,21-Feb,10.0,00074be0ac,XX,5.0,XY,1900-02-21,5258.0,000757cfa9,no_injection,before,59
000757cfa9,00075a6708,21-Feb,10.0,00075a6708,XX,7.0,XX,1900-02-21,6928.0,000757cfa9,no_injection,before,59
000757cfa9,00074d8697,21-Feb,10.0,00074d8697,XX,3.0,XY,1900-02-21,5118.0,000757cfa9,no_injection,before,59
000757cfa9,00074db688,21-Feb,10.0,00074db688,XX,6.0,XX,1900-02-21,8485.0,000757cfa9,no_injection,before,59
000757cfa9,00074da6b4,21-Feb,10.0,00074da6b4,XX,11.0,XY,1900-02-21,8967.0,000757cfa9,no_injection,before,59
000757cfa9,00074da036,21-Feb,10.0,00074da036,XX,6.0,XX,1900-02-21,5308.0,000757cfa9,no_injection,before,59
000757cfa9,00074da5e8,21-Feb,10.0,00074da5e8,XX,2.0,XX,1900-02-21,5477.0,000757cfa9,no_injection,before,59
000757cfa9,00074db098,21-Feb,10.0,00074db098,XX,2.0,XX,1900-02-21,7604.0,000757cfa9,no_injection,before,59
000757cfa9,00074d8ad8,21-Feb,10.0,00074d8ad8,XX,4.0,XX,1900-02-21,3817.0,000757cfa9,no_injection,before,59
000757cfa9,00074daa3c,21-Feb,10.0,00074daa3c,XX,5.0,XX,1900-02-21,4065.0,000757cfa9,no_injection,before,59
000757cfa9,00074d9c87,21-Feb,10.0,00074d9c87,XX,2.0,XX,1900-02-21,692.0,000757cfa9,no_injection,before,59
00075a7c79,00075b135d,21-Feb,8.0,00075b135d,XY,2.0,XX,1900-02-21,12.0,00075a7c79,no_injection,before,59
00075a7c79,00075b0d29,21-Feb,8.0,00075b0d29,XY,35.0,XY,1900-02-21,6611.0,00075a7c79,no_injection,before,59
00075a7c79,00074daa3c,21-Feb,8.0,00074daa3c,XY,2.0,XX,1900-02-21,202.0,00075a7c79,no_injection,before,59
00075a7c79,00075b7c89,21-Feb,8.0,00075b7c89,XY,4.0,XY,1900-02-21,524.0,00075a7c79,no_injection,before,59
00075a7c79,00074db688,21-Feb,8.0,00074db688,XY,9.0,XX,1900-02-21,1117.0,00075a7c79,no_injection,before,59
00075a7c79,00074db098,21-Feb,8.0,00074db098,XY,3.0,XX,1900-02-21,55.0,00075a7c79,no_injection,before,59
00075a7c79,00074d8ad8,21-Feb,8.0,00074d8ad8,XY,2.0,XX,1900-02-21,169.0,00075a7c79,no_injection,before,59
00075a7c79,00074be0ac,21-Feb,8.0,00074be0ac,XY,1.0,XY,1900-02-21,3.0,00075a7c79,no_injection,before,59
00075a7c79,00075a6708,21-Feb,8.0,00075a6708,XY,1.0,XX,1900-02-21,244.0,00075a7c79,no_injection,before,59
00075a7c79,000757cfa9,21-Feb,8.0,000757cfa9,XY,1.0,XX,1900-02-21,8.0,00075a7c79,no_injection,before,59
00074da5e8,00074d8697,21-Feb,10.0,00074d8697,XX,7.0,XY,1900-02-21,5920.0,00074da5e8,no_injection,before,59
00074da5e8,000757cfa9,21-Feb,10.0,000757cfa9,XX,7.0,XX,1900-02-21,4005.0,00074da5e8,no_injection,before,59
00074da5e8,00074da036,21-Feb,10.0,00074da036,XX,9.0,XX,1900-02-21,7053.0,00074da5e8,no_injection,before,59
00074da5e8,00074da6b4,21-Feb,10.0,00074da6b4,XX,17.0,XY,1900-02-21,10002.0,00074da5e8,no_injection,before,59
00074da5e8,00075b4ca0,21-Feb,10.0,00075b4ca0,XX,19.0,XY,1900-02-21,3828.0,00074da5e8,no_injection,before,59
00074da5e8,00075b7c89,21-Feb,10.0,00075b7c89,XX,15.0,XY,1900-02-21,7039.0,00074da5e8,no_injection,before,59
00074da5e8,00074db098,21-Feb,10.0,00074db098,XX,3.0,XX,1900-02-21,5391.0,00074da5e8,no_injection,before,59
00074da5e8,00075a6708,21-Feb,10.0,00075a6708,XX,17.0,XX,1900-02-21,7455.0,00074da5e8,no_injection,before,59
00074da5e8,00074be0ac,21-Feb,10.0,00074be0ac,XX,9.0,XY,1900-02-21,9611.0,00074da5e8,no_injection,before,59
00074da5e8,00074d8ad8,21-Feb,10.0,00074d8ad8,XX,4.0,XX,1900-02-21,4519.0,00074da5e8,no_injection,before,59
00074da5e8,00074db688,21-Feb,10.0,00074db688,XX,7.0,XX,1900-02-21,3054.0,00074da5e8,no_injection,before,59
00074da5e8,00075b135d,21-Feb,10.0,00075b135d,XX,7.0,XX,1900-02-21,6325.0,00074da5e8,no_injection,before,59
00074da5e8,00074daa3c,21-Feb,10.0,00074daa3c,XX,8.0,XX,1900-02-21,6336.0,00074da5e8,no_injection,before,59
00074da5e8,00074d9c87,21-Feb,10.0,00074d9c87,XX,2.0,XX,1900-02-21,2549.0,00074da5e8,no_injection,before,59
00074da5e8,00075a7c79,21-Feb,8.0,00075a7c79,XX,1.0,XY,1900-02-21,162.0,00074da5e8,no_injection,before,59
00074dca60,00075a7c79,21-Feb,8.0,00075a7c79,XY,1.0,XY,1900-02-21,1144.0,00074dca60,no_injection,before,59
00074dca60,00075b0d29,21-Feb,8.0,00075b0d29,XY,1.0,XY,1900-02-21,7.0,00074dca60,no_injection,before,59
00074d8697,00074be0ac,21-Feb,10.0,00074be0ac,XY,3.0,XY,1900-02-21,2121.0,00074d8697,no_injection,before,59
00074d8697,00075b4ca0,21-Feb,10.0,00075b4ca0,XY,13.0,XY,1900-02-21,2200.0,00074d8697,no_injection,before,59
00074d8697,00075b135d,21-Feb,10.0,00075b135d,XY,3.0,XX,1900-02-21,4000.0,00074d8697,no_injection,before,59
00074d8697,00075a6708,21-Feb,10.0,00075a6708,XY,12.0,XX,1900-02-21,2690.0,00074d8697,no_injection,before,59
00074d8697,00075b7c89,21-Feb,10.0,00075b7c89,XY,1.0,XY,1900-02-21,3460.0,00074d8697,no_injection,before,59
00074d8697,00074d8ad8,21-Feb,10.0,00074d8ad8,XY,2.0,XX,1900-02-21,2241.0,00074d8697,no_injection,before,59
00074d8697,00074da036,21-Feb,10.0,00074da036,XY,6.0,XX,1900-02-21,2850.0,00074d8697,no_injection,before,59
00074d8697,00074db688,21-Feb,10.0,00074db688,XY,4.0,XX,1900-02-21,1137.0,00074d8697,no_injection,before,59
00074d8697,00074d9c87,21-Feb,10.0,00074d9c87,XY,1.0,XX,1900-02-21,503.0,00074d8697,no_injection,before,59
00074d8697,000757cfa9,21-Feb,10.0,000757cfa9,XY,1.0,XX,1900-02-21,191.0,00074d8697,no_injection,before,59
00074d8697,00074db098,21-Feb,10.0,00074db098,XY,2.0,XX,1900-02-21,2342.0,00074d8697,no_injection,before,59
00074d8697,00074da5e8,21-Feb,10.0,00074da5e8,XY,2.0,XX,1900-02-21,156.0,00074d8697,no_injection,before,59
00074d8697,00074daa3c,21-Feb,10.0,00074daa3c,XY,3.0,XX,1900-02-21,946.0,00074d8697,no_injection,before,59
00074d8697,00074da6b4,21-Feb,10.0,00074da6b4,XY,13.0,XY,1900-02-21,5037.0,00074d8697,no_injection,before,59
00074be0ac,00074db688,21-Feb,10.0,00074db688,XY,4.0,XX,1900-02-21,3900.0,00074be0ac,no_injection,before,59
00074be0ac,00074da6b4,21-Feb,10.0,00074da6b4,XY,11.0,XY,1900-02-21,3627.0,00074be0ac,no_injection,before,59
00074be0ac,00074da5e8,21-Feb,10.0,00074da5e8,XY,3.0,XX,1900-02-21,4220.0,00074be0ac,no_injection,before,59
00074be0ac,00074da036,21-Feb,10.0,00074da036,XY,7.0,XX,1900-02-21,2282.0,00074be0ac,no_injection,before,59
00074be0ac,00074daa3c,21-Feb,10.0,00074daa3c,XY,6.0,XX,1900-02-21,4529.0,00074be0ac,no_injection,before,59
00074be0ac,00074d8697,21-Feb,10.0,00074d8697,XY,6.0,XY,1900-02-21,2272.0,00074be0ac,no_injection,before,59
00074be0ac,00074d9c87,21-Feb,10.0,00074d9c87,XY,1.0,XX,1900-02-21,597.0,00074be0ac,no_injection,before,59
00074be0ac,00074d8ad8,21-Feb,10.0,00074d8ad8,XY,4.0,XX,1900-02-21,2718.0,00074be0ac,no_injection,before,59
00074be0ac,000757cfa9,21-Feb,10.0,000757cfa9,XY,7.0,XX,1900-02-21,3700.0,00074be0ac,no_injection,before,59
00074be0ac,00075b135d,21-Feb,10.0,00075b135d,XY,5.0,XX,1900-02-21,2225.0,00074be0ac,no_injection,before,59
00074be0ac,00075b4ca0,21-Feb,10.0,00075b4ca0,XY,17.0,XY,1900-02-21,2454.0,00074be0ac,no_injection,before,59
00074be0ac,00074db098,21-Feb,10.0,00074db098,XY,2.0,XX,1900-02-21,1424.0,00074be0ac,no_injection,before,59
00074be0ac,00075a6708,21-Feb,10.0,00075a6708,XY,10.0,XX,1900-02-21,2466.0,00074be0ac,no_injection,before,59
00074be0ac,00075b7c89,21-Feb,10.0,00075b7c89,XY,15.0,XY,1900-02-21,4741.0,00074be0ac,no_injection,before,59
00075b7225,00075d1820,21-Feb,34.0,00075d1820,XX,1.0,XX,1900-02-21,433.0,00075b7225,no_injection,before,60
00075b7225,00074daaf6,21-Feb,35.0,00074daaf6,XX,1.0,XX,1900-02-21,51.0,00075b7225,no_injection,before,60
00075b7225,00075b1c7b,21-Feb,35.0,00075b1c7b,XX,3.0,XY,1900-02-21,196.0,00075b7225,no_injection,before,60
00075b7225,00074def99,21-Feb,35.0,00074def99,XX,1.0,XX,1900-02-21,3.0,00075b7225,no_injection,before,60
00075b7225,00075b2b37,21-Feb,35.0,00075b2b37,XX,3.0,XY,1900-02-21,375.0,00075b7225,no_injection,before,60
00075b7225,00075b350e,21-Feb,35.0,00075b350e,XX,1.0,XX,1900-02-21,99.0,00075b7225,no_injection,before,60
00075b7225,00075b520f,21-Feb,35.0,00075b520f,XX,1.0,XX,1900-02-21,85.0,00075b7225,no_injection,before,60
00075b7225,00074fef15,21-Feb,35.0,00074fef15,XX,2.0,XX,1900-02-21,5.0,00075b7225,no_injection,before,60
00075b7225,00074fc31d,21-Feb,35.0,00074fc31d,XX,2.0,XY,1900-02-21,474.0,00075b7225,no_injection,before,60
00075b7225,7500319,21-Feb,37.0,7500319,XX,1.0,XY,1900-02-21,32.0,00075b7225,no_injection,before,60
00074def99,00075d1820,21-Feb,34.0,00075d1820,XX,1.0,XX,1900-02-21,1121.0,00074def99,no_injection,before,60
00074fef15,00075b350e,21-Feb,38.0,00075b350e,XX,3.0,XX,1900-02-21,429.0,00074fef15,no_injection,before,60
00074fef15,00074daaf6,21-Feb,38.0,00074daaf6,XX,2.0,XX,1900-02-21,169.0,00074fef15,no_injection,before,60
00075b1c7b,00074fef15,21-Feb,35.0,00074fef15,XY,10.0,XX,1900-02-21,235.0,00075b1c7b,no_injection,before,60
00075b1c7b,00074c2119,21-Feb,35.0,00074c2119,XY,2.0,XX,1900-02-21,25.0,00075b1c7b,no_injection,before,60
00075b1c7b,00074fc31d,21-Feb,35.0,00074fc31d,XY,24.0,XY,1900-02-21,1512.0,00075b1c7b,no_injection,before,60
00075b1c7b,00074daaf6,21-Feb,35.0,00074daaf6,XY,3.0,XX,1900-02-21,763.0,00075b1c7b,no_injection,before,60
00075b1c7b,00075b350e,21-Feb,35.0,00075b350e,XY,1.0,XX,1900-02-21,673.0,00075b1c7b,no_injection,before,60
00075b1c7b,00075b7225,21-Feb,35.0,00075b7225,XY,3.0,XX,1900-02-21,686.0,00075b1c7b,no_injection,before,60
00075b1c7b,00075b2b37,21-Feb,35.0,00075b2b37,XY,15.0,XY,1900-02-21,2364.0,00075b1c7b,no_injection,before,60
00075b1c7b,00074def99,21-Feb,35.0,00074def99,XY,1.0,XX,1900-02-21,3.0,00075b1c7b,no_injection,before,60
00075b1c7b,00075b520f,21-Feb,35.0,00075b520f,XY,2.0,XX,1900-02-21,95.0,00075b1c7b,no_injection,before,60
00074daaf6,00075b7225,21-Feb,35.0,00075b7225,XX,1.0,XX,1900-02-21,311.0,00074daaf6,no_injection,before,60
00074daaf6,00075b2b37,21-Feb,35.0,00075b2b37,XX,4.0,XY,1900-02-21,593.0,00074daaf6,no_injection,before,60
00074daaf6,00074fc31d,21-Feb,35.0,00074fc31d,XX,10.0,XY,1900-02-21,722.0,00074daaf6,no_injection,before,60
00074daaf6,00075b350e,21-Feb,35.0,00075b350e,XX,3.0,XX,1900-02-21,465.0,00074daaf6,no_injection,before,60
00074daaf6,00074c2119,21-Feb,35.0,00074c2119,XX,1.0,XX,1900-02-21,41.0,00074daaf6,no_injection,before,60
00074daaf6,00074def99,21-Feb,35.0,00074def99,XX,1.0,XX,1900-02-21,3.0,00074daaf6,no_injection,before,60
7500319,00075b7225,21-Feb,37.0,00075b7225,XY,1.0,XX,1900-02-21,499.0,7500319,no_injection,before,60
7500319,00075b350e,21-Feb,37.0,00075b350e,XY,1.0,XX,1900-02-21,59.0,7500319,no_injection,before,60
7500319,00074def99,21-Feb,37.0,00074def99,XY,1.0,XX,1900-02-21,10.0,7500319,no_injection,before,60
00074fc31d,00074c2119,21-Feb,35.0,00074c2119,XY,1.0,XX,1900-02-21,15.0,00074fc31d,no_injection,before,60
00074fc31d,00075b520f,21-Feb,35.0,00075b520f,XY,1.0,XX,1900-02-21,34.0,00074fc31d,no_injection,before,60
00074fc31d,00074daaf6,21-Feb,35.0,00074daaf6,XY,3.0,XX,1900-02-21,63.0,00074fc31d,no_injection,before,60
00074fc31d,00075b2b37,21-Feb,35.0,00075b2b37,XY,7.0,XY,1900-02-21,500.0,00074fc31d,no_injection,before,60
00074fc31d,00075b350e,21-Feb,35.0,00075b350e,XY,1.0,XX,1900-02-21,297.0,00074fc31d,no_injection,before,60
00074fc31d,00074fef15,21-Feb,35.0,00074fef15,XY,7.0,XX,1900-02-21,126.0,00074fc31d,no_injection,before,60
00074fc31d,00075b1c7b,21-Feb,35.0,00075b1c7b,XY,7.0,XY,1900-02-21,259.0,00074fc31d,no_injection,before,60
00074fc31d,00074def99,21-Feb,35.0,00074def99,XY,1.0,XX,1900-02-21,3.0,00074fc31d,no_injection,before,60
00074fc31d,00075b7225,21-Feb,35.0,00075b7225,XY,1.0,XX,1900-02-21,631.0,00074fc31d,no_injection,before,60
00075b520f,00075b7225,21-Feb,35.0,00075b7225,XX,1.0,XX,1900-02-21,311.0,00075b520f,no_injection,before,60
00075b520f,00074def99,21-Feb,35.0,00074def99,XX,1.0,XX,1900-02-21,3.0,00075b520f,no_injection,before,60
00075b520f,00074fc31d,21-Feb,35.0,00074fc31d,XX,2.0,XY,1900-02-21,499.0,00075b520f,no_injection,before,60
00075b520f,00075b2b37,21-Feb,35.0,00075b2b37,XX,2.0,XY,1900-02-21,302.0,00075b520f,no_injection,before,60
00075b520f,00074daaf6,21-Feb,35.0,00074daaf6,XX,2.0,XX,1900-02-21,648.0,00075b520f,no_injection,before,60
00075b520f,00075b1c7b,21-Feb,35.0,00075b1c7b,XX,1.0,XY,1900-02-21,710.0,00075b520f,no_injection,before,60
00075b520f,00075b350e,21-Feb,38.0,00075b350e,XX,2.0,XX,1900-02-21,423.0,00075b520f,no_injection,before,60
00075b520f,00074fef15,21-Feb,38.0,00074fef15,XX,2.0,XX,1900-02-21,12303.0,00075b520f,no_injection,before,60
00075b350e,00074daaf6,21-Feb,35.0,00074daaf6,XX,2.0,XX,1900-02-21,362.0,00075b350e,no_injection,before,60
00075b350e,00075b2b37,21-Feb,35.0,00075b2b37,XX,6.0,XY,1900-02-21,2902.0,00075b350e,no_injection,before,60
00075b350e,00074c2119,21-Feb,35.0,00074c2119,XX,1.0,XX,1900-02-21,1.0,00075b350e,no_injection,before,60
00075b350e,00075b520f,21-Feb,38.0,00075b520f,XX,1.0,XX,1900-02-21,2148.0,00075b350e,no_injection,before,60
00075b350e,00075b1c7b,21-Feb,35.0,00075b1c7b,XX,2.0,XY,1900-02-21,243.0,00075b350e,no_injection,before,60
00075b350e,00074fc31d,21-Feb,35.0,00074fc31d,XX,48.0,XY,1900-02-21,2694.0,00075b350e,no_injection,before,60
00075b350e,00074fef15,21-Feb,38.0,00074fef15,XX,1.0,XX,1900-02-21,947.0,00075b350e,no_injection,before,60
00075d1820,00075b7225,21-Feb,34.0,00075b7225,XX,7.0,XX,1900-02-21,2506.0,00075d1820,no_injection,before,60
00075d1820,00074daaf6,21-Feb,34.0,00074daaf6,XX,2.0,XX,1900-02-21,1075.0,00075d1820,no_injection,before,60
00074c2119,00075b350e,21-Feb,35.0,00075b350e,XX,2.0,XX,1900-02-21,273.0,00074c2119,no_injection,before,60
00074c2119,00074fc31d,21-Feb,35.0,00074fc31d,XX,5.0,XY,1900-02-21,27.0,00074c2119,no_injection,before,60
00075b2b37,00074daaf6,21-Feb,35.0,00074daaf6,XY,6.0,XX,1900-02-21,526.0,00075b2b37,no_injection,before,60
00075b2b37,00074fc31d,21-Feb,35.0,00074fc31d,XY,64.0,XY,1900-02-21,3597.0,00075b2b37,no_injection,before,60
00075b2b37,00075b350e,21-Feb,35.0,00075b350e,XY,2.0,XX,1900-02-21,343.0,00075b2b37,no_injection,before,60
00075b2b37,00075b7225,21-Feb,35.0,00075b7225,XY,3.0,XX,1900-02-21,471.0,00075b2b37,no_injection,before,60
00075b2b37,00074fef15,21-Feb,35.0,00074fef15,XY,4.0,XX,1900-02-21,136.0,00075b2b37,no_injection,before,60
00075b2b37,00075b520f,21-Feb,35.0,00075b520f,XY,3.0,XX,1900-02-21,139.0,00075b2b37,no_injection,before,60
00075b2b37,00075b1c7b,21-Feb,35.0,00075b1c7b,XY,13.0,XY,1900-02-21,1432.0,00075b2b37,no_injection,before,60
00075b2b37,00074c2119,21-Feb,35.0,00074c2119,XY,4.0,XX,1900-02-21,618.0,00075b2b37,no_injection,before,60
00074dbf6d,00074dba19,21-Feb,11.0,00074dba19,XX,5.0,XX,1900-02-21,1583.0,00074dbf6d,no_injection,before,61
